 Time, Y-Force, Work integrand, Mass, Mass error
   0.0000000000000000      ,   8.2608412101148332E-004 ,  -3.2887526015108489E-064 ,   0.78539816909363358      , NaN
   1.2500000000000001E-002 ,  -2.3259991519566370E-003 ,  -8.0516132841762858E-007 ,   0.78539768479665129      , NaN
   2.5000000000000001E-002 ,  -8.8988444864313010E-003 ,  -1.0932777360203941E-005 ,   0.78539661900726032      , NaN
   3.7500000000000006E-002 ,  -2.0692639924268619E-002 ,  -5.3234327917293239E-005 ,   0.78539471426406038      , NaN
   5.0000000000000003E-002 ,  -3.6572036294174382E-002 ,  -1.6177161758711492E-004 ,   0.78539208915257974      , NaN
   6.2500000000000000E-002 ,  -5.5429877728993660E-002 ,  -3.7806542629464229E-004 ,   0.78538880335439898      , NaN
   7.4999999999999997E-002 ,  -7.8978833301072804E-002 ,  -7.6327549705577924E-004 ,   0.78538470187927012      , NaN
   8.7499999999999994E-002 , -0.10708876636424236      ,  -1.3856958897897897E-003 ,   0.78537969677603303      , NaN
   9.9999999999999992E-002 , -0.13932507764575064      ,  -2.3195989736006367E-003 ,   0.78537376033041262      , NaN
  0.11249999999999999      , -0.17571171531928087      ,  -3.6485048516562146E-003 ,   0.78536688279878852      , NaN
  0.12499999999999999      , -0.21577001354828784      ,  -5.4528787154899949E-003 ,   0.78535909631711309      , NaN
  0.13749999999999998      , -0.25891226683568913      ,  -7.8069688111030988E-003 ,   0.78535047441107331      , NaN
  0.14999999999999999      , -0.30455281875485163      ,  -1.0778731757498272E-002 ,   0.78534115749542743      , NaN
  0.16250000000000001      , -0.35198408249110447      ,  -1.4427568451413963E-002 ,   0.78533140833874304      , NaN
  0.17500000000000002      , -0.39964968375163679      ,  -1.8768846857218691E-002 ,   0.78532165293768641      , NaN
  0.18750000000000003      , -0.44459477437188966      ,  -2.3715233790695012E-002 ,   0.78531242580817517      , NaN
  0.20000000000000004      , -0.48374011887000634      ,  -2.9096894975759957E-002 ,   0.78530419255168260      , NaN
  0.21250000000000005      , -0.51591142083610553      ,  -3.4777004450028959E-002 ,   0.78529717599328985      , NaN
  0.22500000000000006      , -0.54201174585758505      ,  -4.0720826731262649E-002 ,   0.78529134831430758      , NaN
  0.23750000000000007      , -0.56326394858179007      ,  -4.6931336617050512E-002 ,   0.78528657890695053      , NaN
  0.25000000000000006      , -0.57984667312804472      ,  -5.3345932870445312E-002 ,   0.78528276924876383      , NaN
  0.26250000000000007      , -0.59126797377947948      ,  -5.9830403684088207E-002 ,   0.78527986770632352      , NaN
  0.27500000000000008      , -0.59741055459038073      ,  -6.6259869587487641E-002 ,   0.78527782077623920      , NaN
  0.28750000000000009      , -0.59878007912701570      ,  -7.2563611829450259E-002 ,   0.78527655037108524      , NaN
  0.30000000000000010      , -0.59610634209716995      ,  -7.8700328429146760E-002 ,   0.78527596182675508      , NaN
  0.31250000000000011      , -0.59018396775097415      ,  -8.4644719346810504E-002 ,   0.78527594651462096      , NaN
  0.32500000000000012      , -0.58204785401674197      ,  -9.0421505667626523E-002 ,   0.78527636204544848      , NaN
  0.33750000000000013      , -0.57315629491676834      ,  -9.6154533548568288E-002 ,   0.78527699121597894      , NaN
  0.35000000000000014      , -0.56548241945721767      , -0.10210634644766436      ,   0.78527751595785800      , NaN
  0.36250000000000016      , -0.56131441393198145      , -0.10866999747806472      ,   0.78527757491891104      , NaN
  0.37500000000000017      , -0.56251656609095146      , -0.11625947925266056      ,   0.78527691512513098      , NaN
  0.38750000000000018      , -0.56965123666555684      , -0.12513914184733532      ,   0.78527553213205015      , NaN
  0.40000000000000019      , -0.58188611959732217      , -0.13534989789022922      ,   0.78527367655087366      , NaN
  0.41250000000000020      , -0.59795747502874619      , -0.14682858513286967      ,   0.78527172877527329      , NaN
  0.42500000000000021      , -0.61724847898046775      , -0.15959909276303508      ,   0.78527005817158102      , NaN
  0.43750000000000022      , -0.63990373937131473      , -0.17382025491711395      ,   0.78526896673461710      , NaN
  0.45000000000000023      , -0.66606703865629946      , -0.18964891102926296      ,   0.78526872597161157      , NaN
  0.46250000000000024      , -0.69523040326631147      , -0.20708551332447911      ,   0.78526965654892833      , NaN
  0.47500000000000026      , -0.72625864054391354      , -0.22594277176165467      ,   0.78527219319694419      , NaN
  0.48750000000000027      , -0.75773281547039595      , -0.24589525245587196      ,   0.78527689491186614      , NaN
  0.50000000000000022      , -0.78808522382590862      , -0.26649919525795385      ,   0.78528439194657462      , NaN
  0.51250000000000018      , -0.81552472978143076      , -0.28716966433966840      ,   0.78529528757200462      , NaN
  0.52500000000000013      , -0.83810095753515768      , -0.30719445035695547      ,   0.78531003054443560      , NaN
  0.53750000000000009      , -0.85409633813100871      , -0.32584780965350557      ,   0.78532876746906033      , NaN
  0.55000000000000004      , -0.86258726790269691      , -0.34258470651816797      ,   0.78535121348825232      , NaN
  0.56250000000000000      , -0.86378040217856977      , -0.35720565321901132      ,   0.78537660903199802      , NaN
  0.57499999999999996      , -0.85876989968903494      , -0.36984717685044100      ,   0.78540379577720798      , NaN
  0.58749999999999991      , -0.84878366187529775      , -0.38076204317885853      ,   0.78543137058222701      , NaN
  0.59999999999999987      , -0.83451340302728205      , -0.39006337166273708      ,   0.78545784575400779      , NaN
  0.61249999999999982      , -0.81612899172462949      , -0.39768110772219911      ,   0.78548179703729604      , NaN
  0.62499999999999978      , -0.79391689818389155      , -0.40357836859592355      ,   0.78550201244625284      , NaN
  0.63749999999999973      , -0.76887949253544452      , -0.40801003877403108      ,   0.78551770004060084      , NaN
