 Time, Y-Force, Work integrand, Mass, Mass error
 0.000000000000000E+00,  5.580239161548572E-02, -2.197805061322499E-62,  7.853493421871514E-01, NaN
 5.000000000000000E-02,  3.202688319253078E-03, -8.929335124845117E-05,  7.854036439908212E-01, NaN
 1.000000000000000E-01, -1.212154945179007E-01, -2.220730545263935E-03,  7.853178063282696E-01, NaN
 1.500000000000000E-01, -2.813874874017737E-01, -1.041304968217982E-02,  7.852521248125155E-01, NaN
 2.000000000000000E-01, -4.808465147089089E-01, -3.067796687774521E-02,  7.852081884813862E-01, NaN
 2.500000000000000E-01, -5.943384545266639E-01, -5.911762695045042E-02,  7.851897637038376E-01, NaN
 3.000000000000000E-01, -5.987099551639741E-01, -8.618956177798454E-02,  7.851827044824211E-01, NaN
 3.500000000000000E-01, -5.666347052984948E-01, -1.128244212715311E-01,  7.851894954889960E-01, NaN
 4.000000000000000E-01, -5.640874677038203E-01, -1.489438556800795E-01,  7.852108174835044E-01, NaN
 4.500000000000000E-01, -6.365113021845028E-01, -2.079057456743640E-01,  7.852002296173093E-01, NaN
 4.999999999999999E-01, -7.556186959378319E-01, -2.894008673820738E-01,  7.851207373410705E-01, NaN
 5.499999999999999E-01, -8.488798296147877E-01, -3.764346526525735E-01,  7.850102536589141E-01, NaN
 6.000000000000000E-01, -8.754193865933946E-01, -4.512761809847636E-01,  7.849458281895659E-01, NaN
 6.500000000000000E-01, -8.505836126624908E-01, -5.101905437691046E-01,  7.850013682160111E-01, NaN
 7.000000000000001E-01, -8.004740514187567E-01, -5.653977459972110E-01,  7.851751584279887E-01, NaN
 7.500000000000001E-01, -7.176079341691768E-01, -6.238891439598335E-01,  7.851808913851529E-01, NaN
 8.000000000000002E-01, -6.342493266177787E-01, -6.782680034210964E-01,  7.850176941500639E-01, NaN
 8.500000000000002E-01, -6.520713513466720E-01, -7.716779678549006E-01,  7.854702563321514E-01, NaN
 9.000000000000002E-01, -7.154613384263362E-01, -9.222976916358583E-01,  7.864915429637211E-01, NaN
 9.500000000000003E-01, -8.396253677976189E-01, -1.094579748840717E+00,  7.865590327978331E-01, NaN
 1.000000000000000E+00, -9.188290353054906E-01, -1.157259135454570E+00,  7.855432823472640E-01, NaN
