             Time,          Y-Force,   Work integrand
                0,   -0.02016562453,                0
             0.02,  -0.004720774912, -0.0001387374566
             0.04,    0.03754974318,  -0.001956274528
             0.06,     0.1019493674,  -0.008366378947
             0.08,     0.1845566103,   -0.02206346493
              0.1,     0.2822167289,   -0.04458756814
             0.12,     0.3925539384,   -0.07607299257
             0.14,     0.5139939236,    -0.1155190141
             0.16,     0.6458838039,    -0.1613885805
             0.18,     0.7881722917,    -0.2122702584
              0.2,     0.9409220673,    -0.2673580653
             0.22,      1.103750092,    -0.3265625644
             0.24,      1.275606905,     -0.390352012
             0.26,       1.45505196,    -0.4594997727
             0.28,      1.640597579,    -0.5347242396
              0.3,      1.830791759,    -0.6162137982
             0.32,      2.024054962,    -0.7032024924
             0.34,      2.218550569,    -0.7938903181
             0.36,      2.411968461,    -0.8855785543
             0.38,      2.601111367,    -0.9746534825
              0.4,      2.782027578,     -1.056920692
             0.42,      2.950754181,     -1.128546969
             0.44,      3.103393647,      -1.18639254
             0.46,      3.235559786,     -1.227494861
             0.48,      3.342728529,     -1.249241585
              0.5,      3.421267249,     -1.250111426
             0.52,      3.468710765,     -1.229543801
             0.54,      3.483636912,     -1.187520566
             0.56,      3.465897186,     -1.124825914
             0.58,      3.416630816,     -1.042913159
              0.6,      3.338193116,    -0.9435936483
             0.62,      3.234004811,    -0.8288167569
             0.64,       3.10836878,    -0.7006549481
             0.66,      2.966069396,    -0.5610603657
             0.68,      2.811804198,      -0.41137928
              0.7,      2.650172196,    -0.2531709444
             0.72,      2.485869731,   -0.08947258534
             0.74,      2.323492424,    0.07516075154
             0.76,      2.166997276,     0.2358814415
             0.78,      2.019337469,     0.3887682953
              0.8,      1.882532796,     0.5308222643
             0.82,      1.757881881,      0.659246629
             0.84,      1.645983944,     0.7710264853
             0.86,      1.546720075,     0.8630298715
             0.88,      1.459304946,     0.9324297652
              0.9,      1.382431609,     0.9772213854
             0.92,      1.314483865,     0.9963992463
             0.94,      1.253795023,     0.9898392086
             0.96,      1.198779966,     0.9581369099
             0.98,      1.148157188,     0.9026981988
                1,      1.100943652,     0.8257077388
             1.02,      1.056177119,     0.7297287717
             1.04,      1.012997386,     0.6173003101
             1.06,     0.9704161975,     0.4904064012
             1.08,     0.9272061027,     0.3502829129
              1.1,     0.8816069372,     0.1972119216
             1.12,     0.8311430876,    0.03006182541
             1.14,     0.7731520641,    -0.1538314193
             1.16,     0.7047219165,    -0.3586241525
             1.18,     0.6224628332,    -0.5900063293
              1.2,     0.5224754994,    -0.8545091909
             1.22,     0.4008721808,     -1.157865958
             1.24,     0.2533961146,     -1.503355665
             1.26,     0.0766399709,     -1.889961073
             1.28,    -0.1309712824,     -2.311700872
              1.3,    -0.3691937322,     -2.759322802
             1.32,    -0.6363523353,      -3.22263771
             1.34,    -0.9300834205,     -3.691140279
             1.36,     -1.246649067,     -4.153064247
             1.38,     -1.580118488,     -4.594143513
              1.4,     -1.922455611,     -4.997979405
             1.42,     -2.263803681,     -5.348001091
             1.44,     -2.593161654,     -5.628774787
             1.46,     -2.899364161,     -5.827243532
             1.48,     -3.171323742,     -5.933427778
              1.5,     -3.398657558,     -5.940140047
             1.52,     -3.572204659,     -5.843106432
             1.54,     -3.685210665,     -5.643424809
             1.56,     -3.735963289,     -5.352307704
             1.58,     -3.727169528,     -4.988621531
              1.6,     -3.661701789,     -4.568534438
             1.62,     -3.539308194,     -4.100868483
             1.64,     -3.359082359,     -3.593913219
             1.66,     -3.124063247,      -3.06310898
             1.68,     -2.843232876,     -2.530745703
              1.7,     -2.528329256,     -2.018480106
             1.72,     -2.189883194,     -1.541406885
             1.74,     -1.834752492,     -1.107369237
             1.76,     -1.466561767,     -0.720138801
             1.78,     -1.088893476,    -0.3836711414
              1.8,    -0.7082266647,    -0.1036739629
             1.82,     -0.334049157,     0.1144237522
             1.84,    0.02403507258,     0.2688726241
             1.86,     0.3588720246,     0.3629794446
             1.88,     0.6664340637,     0.4039345053
              1.9,     0.9449226238,     0.4006025238
             1.92,      1.193621608,     0.3619113177
             1.94,      1.412835232,     0.2961483533
             1.96,      1.604038825,      0.210456591
             1.98,       1.76864976,     0.1103720171
                2,      1.905392296,   5.71352085e-14
              nan,      1.026126126,     -2.269760059
