             Time,          Y-Force,   Work integrand
                0,  3.437849045e-07,                0
           0.0025,   0.004686034448, -6.539593188e-07
            0.005,    0.01682556652, -8.063324867e-06
           0.0075,    0.03370903744, -3.109980302e-05
             0.01,    0.05291935126, -7.567511176e-05
           0.0125,    0.07254121101, -0.0001472855967
            0.015,     0.0914447849, -0.0002538687428
           0.0175,     0.1093084861, -0.0004026024972
             0.02,      0.126249333, -0.0005976499715
           0.0225,     0.1425112732, -0.0008425702618
            0.025,     0.1583722974,  -0.001142180851
           0.0275,     0.1740751182,  -0.001502214879
             0.03,       0.18976987,  -0.001927873088
           0.0325,     0.2055162287,  -0.002423189864
            0.035,      0.221316768,  -0.002991694448
           0.0375,     0.2371469228,  -0.003636905844
             0.04,     0.2529751463,  -0.004362209678
           0.0425,     0.2687754051,  -0.005170617145
            0.045,     0.2845313807,    -0.0060647315
           0.0475,     0.3002356028,  -0.007046896367
             0.05,     0.3158871311,  -0.008119308689
           0.0525,     0.3314888132,  -0.009284004243
            0.055,     0.3470447757,   -0.01054280323
           0.0575,     0.3625588306,   -0.01189729227
             0.06,     0.3780338687,    -0.0133488431
           0.0625,     0.3934718567,   -0.01489863401
            0.065,      0.408874111,   -0.01654765773
           0.0675,     0.4242416411,   -0.01829672479
             0.07,     0.4395754368,    -0.0201464725
           0.0725,     0.4548766532,   -0.02209737889
            0.075,     0.4701467022,   -0.02414977622
           0.0775,     0.4853872734,   -0.02630386135
             0.08,     0.5006003022,   -0.02855970438
           0.0825,     0.5157879506,   -0.03091725846
            0.085,     0.5309525603,   -0.03337636789
           0.0875,     0.5460966234,   -0.03593677681
             0.09,      0.561222805,   -0.03859814259
           0.0925,     0.5763338829,   -0.04136003757
            0.095,     0.5914327835,   -0.04422196315
           0.0975,     0.6065225765,   -0.04718335761
              0.1,     0.6216064677,   -0.05024360406
           0.1025,     0.6366878023,   -0.05340203895
            0.105,      0.651770067,   -0.05665796051
           0.1075,     0.6668568802,   -0.06001063645
             0.11,     0.6819519875,   -0.06345931127
           0.1125,     0.6970592615,   -0.06700321434
            0.115,     0.7121827039,   -0.07064156824
           0.1175,     0.7273264321,   -0.07437359408
             0.12,     0.7424946853,   -0.07819851942
           0.1225,     0.7576918109,   -0.08211558375
            0.125,     0.7729222783,   -0.08612404836
           0.1275,     0.7881906696,   -0.09022320051
             0.13,     0.8035016849,   -0.09441236136
           0.1325,     0.8188601321,   -0.09869088987
            0.135,      0.834270929,    -0.1030581903
           0.1375,     0.8497391072,    -0.1075137189
             0.14,     0.8652698052,    -0.1120569887
           0.1425,      0.880868269,    -0.1166875746
            0.145,     0.8965398506,    -0.1214051187
           0.1475,     0.9122899974,    -0.1262093372
             0.15,     0.9281242744,    -0.1311000141
           0.1525,     0.9440483051,    -0.1360770264
            0.155,     0.9600678467,    -0.1411403189
           0.1575,     0.9761886706,     -0.146289936
             0.16,     0.9924166441,    -0.1515260075
           0.1625,       1.00875774,    -0.1568487395
            0.165,      1.025217919,    -0.1622584396
           0.1675,      1.041803194,       -0.1677555
             0.17,      1.058519594,     -0.173340401
           0.1725,      1.075373157,    -0.1790137096
            0.175,      1.092369916,    -0.1847760735
           0.1775,       1.10951583,    -0.1906282209
             0.18,      1.126816849,     -0.196570952
           0.1825,      1.144278834,    -0.2026051359
            0.185,      1.161907553,    -0.2087317032
           0.1875,      1.179708661,    -0.2149516387
             0.19,      1.197687675,     -0.221265972
           0.1925,      1.215849948,    -0.2276757698
            0.195,      1.234200659,    -0.2341821252
           0.1975,      1.252744783,    -0.2407861485
              0.2,      1.271487071,    -0.2474889567
           0.2025,      1.290432036,    -0.2542916615
            0.205,      1.309583934,    -0.2611953595
           0.2075,      1.328946743,     -0.268201121
             0.21,      1.348524154,    -0.2753099792
           0.2125,      1.368319551,    -0.2825229202
            0.215,      1.388336003,    -0.2898408722
           0.2175,      1.408576256,    -0.2972646965
             0.22,       1.42904273,    -0.3047951802
           0.2225,      1.449737521,    -0.3124330278
            0.225,      1.470662401,    -0.3201788566
           0.2275,      1.491818826,    -0.3280331892
             0.23,      1.513207931,    -0.3359964521
           0.2325,      1.534830546,    -0.3440689679
            0.235,      1.556687195,    -0.3522509566
           0.2375,      1.578778107,    -0.3605425309
             0.24,      1.601103224,    -0.3689436965
           0.2425,      1.623662214,    -0.3774543495
            0.245,      1.646454479,     -0.386074277
           0.2475,       1.66947916,    -0.3948031556
             0.25,      1.692735148,    -0.4036405491
           0.2525,       1.71622108,     -0.412585908
            0.255,      1.739935342,    -0.4216385643
           0.2575,      1.763876067,     -0.430797729
             0.26,      1.788041131,     -0.440062486
           0.2625,      1.812428143,    -0.4494317866
            0.265,      1.837034438,    -0.4589044419
           0.2675,      1.861857055,    -0.4684791138
             0.27,       1.88689273,    -0.4781543066
           0.2725,      1.912137883,    -0.4879283546
            0.275,      1.937588594,    -0.4977994162
           0.2775,      1.963240594,    -0.5077654594
             0.28,      1.989089242,     -0.517824254
           0.2825,      2.015129518,    -0.5279733586
            0.285,      2.041356006,    -0.5382101161
           0.2875,       2.06776289,    -0.5485316429
             0.29,      2.094343947,    -0.5589348241
           0.2925,      2.121092537,    -0.5694163071
            0.295,      2.148001603,    -0.5799724982
           0.2975,       2.17506368,    -0.5905995586
              0.3,      2.202270893,    -0.6012934073
           0.3025,      2.229614969,    -0.6120497201
            0.305,      2.257087243,    -0.6228639323
           0.3075,      2.284678668,    -0.6337312414
             0.31,      2.312379827,    -0.6446466119
           0.3125,      2.340180952,    -0.6556047814
            0.315,      2.368071936,    -0.6666002662
           0.3175,      2.396042346,    -0.6776273705
             0.32,      2.424081435,    -0.6886801917
           0.3225,      2.452178167,    -0.6997526287
            0.325,      2.480321225,    -0.7108383917
           0.3275,      2.508499031,    -0.7219310098
             0.33,      2.536699759,    -0.7330238408
           0.3325,      2.564911351,    -0.7441100799
            0.335,      2.593121527,    -0.7551827689
           0.3375,      2.621317802,    -0.7662348047
             0.34,      2.649487497,    -0.7772589495
           0.3425,      2.677617759,    -0.7882478396
