             Time,          Y-Force,   Work integrand
                0,  4.626638753e-06,                0
             0.02,   -0.04939154711, -2.933857898e-05
             0.04,   -0.09807701078, -0.0002306771294
             0.06,    -0.1440036509, -0.0007542911237
             0.08,    -0.1898544567,  -0.001749698673
              0.1,    -0.2346373679,  -0.003343582492
             0.12,    -0.2787001637,  -0.005658728123
             0.14,      -0.32199623,  -0.008804020921
             0.16,    -0.3645900997,   -0.01288023904
             0.18,    -0.4065121975,   -0.01797840845
              0.2,    -0.4477796994,   -0.02418010377
             0.22,    -0.4884037634,   -0.03155772077
             0.24,    -0.5284291957,   -0.04017752861
             0.26,    -0.5679376802,   -0.05010232627
             0.28,    -0.6070000982,   -0.06138956193
              0.3,    -0.6456595899,   -0.07408943794
             0.32,    -0.6839648305,   -0.08824787829
             0.34,    -0.7219797866,    -0.1039087748
             0.36,    -0.7597684875,    -0.1211131751
             0.38,     -0.797395867,    -0.1398999153
              0.4,    -0.8349325767,    -0.1603070547
             0.42,    -0.8724531221,    -0.1823723659
             0.44,    -0.9100354855,    -0.2061339579
             0.46,    -0.9477610951,    -0.2316309161
             0.48,    -0.9857135355,    -0.2589035744
              0.5,      -1.02397712,     -0.287993565
             0.52,     -1.062634998,    -0.3189435188
             0.54,     -1.101766855,    -0.3517963605
             0.56,     -1.141446476,    -0.3865942242
             0.58,     -1.181739322,    -0.4233770201
              0.6,     -1.222700415,    -0.4621807568
             0.62,     -1.264372896,    -0.5030358142
             0.64,     -1.306787262,    -0.5459652638
             0.66,     -1.349961451,    -0.5909834239
             0.68,     -1.393901529,    -0.6380946662
              0.7,     -1.438602758,    -0.6872924674
             0.72,     -1.484050645,    -0.7385585801
             0.74,     -1.530221622,    -0.7918621453
             0.76,     -1.577083006,     -0.847158524
             0.78,     -1.624592023,    -0.9043876349
              0.8,     -1.672693576,    -0.9634714995
             0.82,     -1.721316493,     -1.024310691
             0.84,     -1.770367983,     -1.086779334
             0.86,     -1.819726024,     -1.150718309
             0.88,     -1.869229575,     -1.215926362
              0.9,     -1.918666923,     -1.282149172
             0.92,     -1.967763032,      -1.34906685
             0.94,     -2.016167526,     -1.416281073
             0.96,     -2.063445754,     -1.483303853
             0.98,     -2.109075773,     -1.549550625
                1,     -2.152455384,     -1.614341538
             1.02,     -2.192923471,     -1.676915421
             1.04,     -2.229801582,     -1.736462441
             1.06,     -2.262458689,     -1.792179501
             1.08,     -2.290393455,     -1.843345299
              1.1,     -2.313310028,     -1.889395965
             1.12,     -2.331145588,     -1.929964757
             1.14,     -2.344018634,     -1.964854868
             1.16,     -2.352108151,     -1.993947939
             1.18,     -2.355529172,     -2.017100874
              1.2,     -2.354270323,     -2.034089559
             1.22,     -2.348210594,     -2.044619839
             1.24,     -2.337187834,     -2.048386207
             1.26,     -2.321070635,     -2.045137116
             1.28,     -2.299795134,     -2.034711548
              1.3,     -2.273368905,     -2.017046561
             1.32,     -2.241851184,     -1.992162767
             1.34,     -2.205310414,     -1.960128413
             1.36,     -2.163788554,     -1.921028788
             1.38,     -2.117281087,     -1.874949798
              1.4,     -2.065722417,     -1.821967172
             1.42,     -2.008991057,     -1.762154362
             1.44,     -1.946920801,     -1.695596689
             1.46,      -1.87931807,     -1.622411532
             1.48,     -1.805994832,     -1.542781921
              1.5,     -1.726806146,     -1.456992686
             1.52,     -1.641689435,     -1.365465338
             1.54,     -1.550689097,      -1.26877692
             1.56,     -1.453952084,     -1.167651471
             1.58,     -1.351703803,     -1.062933913
              1.6,     -1.244222873,    -0.9555631668
             1.62,      -1.13182394,    -0.8465522432
             1.64,     -1.014846562,    -0.7369734549
             1.66,    -0.8936480619,    -0.6279468328
             1.68,    -0.7685951013,    -0.5206278753
              1.7,    -0.6400491654,    -0.4161919698
             1.72,     -0.508348711,    -0.3158187536
             1.74,    -0.3737907077,    -0.2206793056
             1.76,    -0.2366180798,    -0.1319306695
             1.78,   -0.09701203077,   -0.05071653152
              1.8,    0.04491637453,    0.02182935802
             1.82,     0.1891377455,    0.08457748221
             1.84,     0.3357200407,     0.1363936524
             1.86,     0.4848519079,     0.1761263344
             1.88,     0.6368771617,     0.2025880776
              1.9,     0.7923397168,     0.2145259783
             1.92,     0.9520381941,     0.2105756159
             1.94,      1.117080675,     0.1891910173
             1.96,      1.288912321,     0.1485445672
             1.98,      1.469273878,    0.08640211969
                2,       1.66006932, -6.266360416e-15
              nan,     -2.267811772,     -1.590156359
