             Time,          Y-Force,   Work integrand
                0, -0.0007190819086,                0
             0.02,  -0.006402748219, -3.803232442e-06
             0.04,   -0.02246193308,  -5.28304666e-05
             0.06,   -0.04747326377, -0.0002486649556
             0.08,      -0.08005924, -0.0007378259559
              0.1,    -0.1188967818,   -0.00169427914
             0.12,    -0.1627241067,  -0.003303950262
             0.14,    -0.2103392023,   -0.00575109447
             0.16,    -0.2606009297,  -0.009206509643
             0.18,     -0.312448279,   -0.01381833759
              0.2,    -0.3649335606,   -0.01970641228
             0.22,    -0.4172708063,   -0.02696153588
             0.24,    -0.4688517718,   -0.03564773791
             0.26,    -0.5192241415,   -0.04580491531
             0.28,    -0.5680702966,   -0.05745235751
              0.3,    -0.6152041043,   -0.07059467097
             0.32,    -0.6605625665,   -0.08522842458
             0.34,    -0.7041807867,    -0.1013471072
             0.36,    -0.7461654561,     -0.118944743
             0.38,    -0.7866765324,    -0.1380192509
              0.4,    -0.8259149424,    -0.1585756689
             0.42,    -0.8641108839,    -0.1806285545
             0.44,    -0.9015100434,    -0.2042028429
             0.46,    -0.9383599955,    -0.2293333062
             0.48,    -0.9749010301,     -0.256063605
              0.5,     -1.011361639,    -0.2844454609
             0.52,     -1.047954269,    -0.3145371861
             0.54,     -1.084868548,    -0.3464006972
             0.56,     -1.122265641,    -0.3800979054
             0.58,      -1.16027861,    -0.4156883764
              0.6,     -1.199017315,     -0.453228545
             0.62,     -1.238571965,    -0.4927708104
             0.64,     -1.279012871,    -0.5343613452
             0.66,     -1.320388254,     -0.578036929
             0.68,     -1.362721765,    -0.6238213186
              0.7,     -1.406010438,     -0.671721487
             0.72,     -1.450224529,    -0.7217245401
             0.74,     -1.495310471,    -0.7737962531
             0.76,     -1.541196058,    -0.8278812043
             0.78,     -1.587795073,    -0.8839032881
              0.8,     -1.635009301,    -0.9417653576
             0.82,     -1.682727556,     -1.001347418
             0.84,     -1.730822708,     -1.062503597
             0.86,     -1.779148258,     -1.125058634
             0.88,     -1.827535864,     -1.188804769
              0.9,     -1.875794476,     -1.253499658
             0.92,     -1.923710457,      -1.31886511
             0.94,     -1.971047399,     -1.384585898
             0.96,       -2.0175453,     -1.450308404
             0.98,     -2.062918685,     -1.515638735
                1,     -2.106857104,     -1.580142828
             1.02,     -2.149022429,     -1.643344557
             1.04,     -2.189050042,     -1.704727098
             1.06,     -2.226546443,     -1.763732046
             1.08,     -2.261098309,     -1.819768096
              1.1,     -2.292290852,     -1.872228553
             1.12,     -2.319741899,     -1.920523597
             1.14,     -2.343122613,     -1.964103786
             1.16,     -2.362163766,     -2.002472365
             1.18,     -2.376633601,     -2.035173145
              1.2,     -2.386327267,     -2.061786759
             1.22,     -2.391094662,     -2.081959598
             1.24,     -2.390879947,     -2.095443694
             1.26,     -2.385717145,      -2.10209832
             1.28,     -2.375622462,     -2.101798714
              1.3,       -2.3604758,     -2.094332153
             1.32,      -2.34002301,     -2.079400607
             1.34,       -2.3140245,     -2.056755884
             1.36,     -2.282417596,     -2.026348601
             1.38,     -2.245290006,     -1.988307584
              1.4,     -2.202698733,     -1.942780282
             1.42,     -2.154521708,     -1.889804244
             1.44,     -2.100498043,     -1.829348951
             1.46,      -2.04041834,     -1.761489072
             1.48,     -1.974266819,     -1.686529276
              1.5,     -1.902179594,     -1.604964033
             1.52,     -1.824296462,     -1.517347636
             1.54,     -1.740663428,     -1.424214298
             1.56,     -1.651269052,      -1.32611436
             1.58,     -1.556162516,     -1.223713293
              1.6,     -1.455549125,     -1.117861728
             1.62,     -1.349773973,     -1.009568843
             1.64,     -1.239229742,    -0.8999187249
             1.66,     -1.124274113,    -0.7900026852
             1.68,     -1.005202957,    -0.6809003583
              1.7,    -0.8822891909,    -0.5737085464
             1.72,    -0.7557856814,    -0.4695424356
             1.74,    -0.6259530093,    -0.3695513895
             1.76,    -0.4930462459,    -0.2749068092
             1.78,    -0.3572933287,    -0.1867879501
              1.8,    -0.2188759119,    -0.1063736932
             1.82,   -0.07792013243,    -0.0348438573
             1.84,    0.06547320293,     0.0265999291
             1.86,     0.2112459567,    0.07673678372
             1.88,     0.3593913401,     0.1143209477
              1.9,      0.509996464,     0.1380815426
             1.92,     0.6632894896,     0.1467090225
             1.94,     0.8196697826,     0.1388209137
             1.96,     0.9797631017,     0.1129157379
             1.98,        1.1444576,    0.06730097364
                2,      1.314906293, -4.963453422e-15
              nan,      -2.37650628,      -1.66391024
