             Time,          Y-Force,   Work integrand
                0,   -0.02160939608,                0
             0.01,   -0.04096097277, -6.113425186e-06
             0.02,   -0.07033715415, -4.178026957e-05
             0.03,   -0.09526880776, -0.0001266836971
             0.04,    -0.1197973001, -0.0002817632498
             0.05,     -0.144806929, -0.0005294503342
             0.06,    -0.1697016826, -0.0008888974135
             0.07,    -0.1944910782,  -0.001379476595
             0.08,    -0.2192112829,  -0.002020251183
             0.09,    -0.2438359894,  -0.002829289944
              0.1,    -0.2683650643,  -0.003824202166
             0.11,    -0.2927801003,  -0.005021691085
             0.12,    -0.3170663842,  -0.006437715864
             0.13,    -0.3412442978,  -0.008088257657
             0.14,    -0.3653462277,  -0.009989296558
             0.15,    -0.3894110368,   -0.01215692581
             0.16,    -0.4134677934,    -0.0146069902
             0.17,    -0.4375141394,   -0.01735410772
             0.18,    -0.4615292289,   -0.02041159168
             0.19,    -0.4854886234,   -0.02379173411
              0.2,    -0.5093633736,   -0.02750562218
             0.21,    -0.5331245461,   -0.03156323891
             0.22,    -0.5567532633,   -0.03597405535
             0.23,    -0.5802428068,   -0.04074740605
             0.24,    -0.6035953585,    -0.0458925623
             0.25,     -0.626818835,   -0.05141873256
             0.26,    -0.6499239093,   -0.05733498743
             0.27,    -0.6729224874,   -0.06365022401
             0.28,    -0.6958256944,   -0.07037302743
             0.29,    -0.7186410732,   -0.07751136853
              0.3,    -0.7413751645,   -0.08507280013
             0.31,     -0.764032914,   -0.09306436615
             0.32,    -0.7866176862,    -0.1014925603
             0.33,    -0.8091343247,    -0.1103636968
             0.34,    -0.8315868831,    -0.1196836474
             0.35,    -0.8539774044,    -0.1294576371
             0.36,     -0.876311184,    -0.1396910132
             0.37,    -0.8985919871,    -0.1503885796
             0.38,    -0.9208214279,    -0.1615544362
             0.39,    -0.9430040959,    -0.1731928395
              0.4,    -0.9651440355,    -0.1853076548
             0.41,    -0.9872447031,    -0.1979023328
             0.42,     -1.009310453,    -0.2109802013
             0.43,     -1.031345348,    -0.2245442514
             0.44,      -1.05335386,    -0.2385972896
             0.45,     -1.075340086,    -0.2531417772
             0.46,      -1.09730855,    -0.2681800149
             0.47,     -1.119263124,    -0.2837138946
             0.48,     -1.141209183,    -0.2997454391
             0.49,     -1.163150589,    -0.3162760568
              0.5,     -1.185090461,    -0.3333066921
             0.51,     -1.207033664,    -0.3508385172
             0.52,     -1.228984903,    -0.3688724446
             0.53,      -1.25094867,    -0.3874091081
             0.54,     -1.272928903,    -0.4064487445
             0.55,     -1.294929259,    -0.4259912597
             0.56,     -1.316953176,    -0.4460362372
             0.57,     -1.339003617,      -0.46658284
             0.58,     -1.361083277,    -0.4876298614
             0.59,     -1.383195381,    -0.5091760051
              0.6,     -1.405343218,    -0.5312197366
             0.61,     -1.427530029,    -0.5537592407
             0.62,     -1.449758771,     -0.576792326
             0.63,     -1.472031109,    -0.6003159987
             0.64,     -1.494349198,    -0.6243271402
             0.65,     -1.516714171,    -0.6488218838
             0.66,      -1.53912736,    -0.6737960973
             0.67,     -1.561590389,     -0.699245431
             0.68,     -1.584103875,    -0.7251647354
             0.69,     -1.606665102,     -0.751546923
              0.7,     -1.629273839,    -0.7783855764
             0.71,     -1.651929819,    -0.8056738424
             0.72,     -1.674630145,    -0.8334031363
             0.73,     -1.697371746,    -0.8615642566
             0.74,     -1.720151008,    -0.8901471841
             0.75,     -1.742963322,    -0.9191408145
             0.76,     -1.765803421,     -0.948533092
             0.77,     -1.788666591,    -0.9783116391
             0.78,     -1.811544119,     -1.008461249
             0.79,     -1.834427579,     -1.038966124
              0.8,     -1.857308396,     -1.069809636
             0.81,     -1.880175632,     -1.100973034
             0.82,     -1.903018445,     -1.132436798
             0.83,     -1.925823807,     -1.164179268
             0.84,     -1.948575245,     -1.196175783
             0.85,     -1.971258548,     -1.228402085
             0.86,     -1.993857291,     -1.260831609
             0.87,     -2.016354044,     -1.293436173
             0.88,     -2.038731082,     -1.326186414
             0.89,     -2.060967165,     -1.359049666
              0.9,     -2.083040754,     -1.391991984
             0.91,     -2.104932764,     -1.424980017
             0.92,     -2.126620323,     -1.457976867
             0.93,     -2.148079184,     -1.490943634
             0.94,     -2.169283842,     -1.523839466
             0.95,     -2.190209628,     -1.556623049
             0.96,     -2.210830224,     -1.589250885
             0.97,     -2.231119759,     -1.621678799
             0.98,     -2.251050488,       -1.6538603
             0.99,     -2.270593334,     -1.685746959
                1,     -2.289717459,     -1.717288094
             1.01,     -2.308395092,     -1.748434421
             1.02,      -2.32659689,     -1.779134682
             1.03,     -2.344292995,     -1.809336469
             1.04,     -2.361453651,     -1.838986754
             1.05,     -2.378048313,     -1.868031264
             1.06,     -2.394046598,     -1.896415284
             1.07,     -2.409414899,     -1.924081035
             1.08,      -2.42412475,     -1.950974385
             1.09,     -2.438147485,     -1.977040766
              1.1,     -2.451452775,     -2.002224054
             1.11,     -2.464010468,     -2.026468121
             1.12,     -2.475790913,       -2.0497172
             1.13,     -2.486764535,     -2.071915637
             1.14,     -2.496901834,     -2.093007987
             1.15,     -2.506172515,     -2.112938384
             1.16,     -2.514547444,     -2.131652276
             1.17,     -2.521997632,     -2.149095693
             1.18,     -2.528492918,     -2.165214226
             1.19,     -2.534001844,     -2.179953007
              1.2,       -2.5384921,     -2.193257174
             1.21,     -2.541936252,     -2.205076954
             1.22,     -2.544301868,     -2.215359257
             1.23,     -2.545555754,     -2.224051426
             1.24,     -2.545670445,     -2.231107039
             1.25,     -2.544618396,     -2.236481012
