             Time,          Y-Force,   Work integrand
                0,  1.495180942e-05,                0
             0.01,   -0.01916543115,   -2.8604406e-06
             0.02,   -0.04780306272, -2.839501925e-05
             0.03,    -0.0715870484, -9.519287761e-05
             0.04,   -0.09479054739, -0.0002229473675
             0.05,    -0.1183125732, -0.0004325803458
             0.06,    -0.1415513944, -0.0007414462041
             0.07,    -0.1645380021,  -0.001167026915
             0.08,     -0.187334431,  -0.001726474116
             0.09,    -0.2099281611,  -0.002435848935
              0.1,    -0.2323179583,  -0.003310530906
             0.11,    -0.2545087952,  -0.004365271228
             0.12,    -0.2765038532,  -0.005614134235
             0.13,    -0.2983065881,  -0.007070537328
             0.14,    -0.3199211404,  -0.008747283821
             0.15,    -0.3413519892,   -0.01065658241
             0.16,    -0.3626039458,    -0.0128100722
             0.17,    -0.3836821269,   -0.01521884749
             0.18,    -0.4045917399,   -0.01789347429
             0.19,    -0.4253376421,   -0.02084399016
              0.2,    -0.4459239708,   -0.02407989442
             0.21,    -0.4663546184,   -0.02761017542
             0.22,    -0.4866347412,   -0.03144341717
             0.23,    -0.5067717765,   -0.03558792131
             0.24,    -0.5267742741,   -0.04005170161
             0.25,    -0.5466495956,   -0.04484234964
             0.26,     -0.566403414,   -0.04996697638
             0.27,    -0.5860413708,   -0.05543233467
             0.28,    -0.6055702154,   -0.06124494931
             0.29,    -0.6249972291,   -0.06741110739
              0.3,    -0.6443295174,   -0.07393681212
             0.31,     -0.663574162,   -0.08082781206
             0.32,    -0.6827385106,   -0.08808965359
             0.33,    -0.7018301491,   -0.09572770231
             0.34,    -0.7208568362,    -0.1037471576
             0.35,    -0.7398265199,    -0.1121530765
             0.36,    -0.7587473716,     -0.120950401
             0.37,    -0.7776278046,    -0.1301439838
             0.38,    -0.7964764749,    -0.1397386116
             0.39,    -0.8153022902,    -0.1497390301
              0.4,    -0.8341144234,    -0.1601499693
             0.41,    -0.8529222832,    -0.1709761612
             0.42,    -0.8717354946,    -0.1822223574
             0.43,    -0.8905639208,    -0.1938933542
             0.44,      -0.90941766,     -0.205994013
