             Time,          Y-Force,   Work integrand
                0,  6.480030475e-06,                0
             0.01,  -0.001437176854, -2.144986454e-07
             0.02,  -0.005675200747, -3.371069243e-06
             0.03,   -0.01249632429, -1.661698722e-05
             0.04,   -0.02172126476, -5.108841471e-05
             0.05,   -0.03320211905, -0.0001213952478
             0.06,   -0.04673531984, -0.0002447996053
             0.07,    -0.0621599982, -0.0004408853272
             0.08,   -0.07930903474, -0.0007309120642
             0.09,   -0.09801900865,  -0.001137339062
              0.1,    -0.1181302246,    -0.0016833557
             0.11,     -0.139486752,  -0.002392441899
             0.12,    -0.1619364616,  -0.003287957916
             0.13,    -0.1853310816,  -0.004392763629
             0.14,    -0.2095262799,  -0.005728867545
             0.15,    -0.2343817717,  -0.007317105935
             0.16,    -0.2597615139,  -0.009176854764
             0.17,    -0.2855342589,   -0.01132578776
             0.18,    -0.3115749953,   -0.01377971574
             0.19,     -0.337767588,   -0.01655255398
              0.2,    -0.3640078179,   -0.01965642217
             0.21,    -0.3902048851,   -0.02310178757
             0.22,    -0.4162801299,   -0.02689752431
             0.23,     -0.442164224,   -0.03105087209
             0.24,     -0.467795425,   -0.03556742176
             0.25,    -0.4931198429,   -0.04045123711
             0.26,    -0.5180924403,    -0.0457050789
             0.27,     -0.542677466,   -0.05133064048
             0.28,    -0.5668482347,   -0.05732876306
             0.29,    -0.5905865754,   -0.06369963449
              0.3,    -0.6138820391,   -0.07044296399
             0.31,    -0.6367309495,   -0.07755812758
             0.32,     -0.659135473,   -0.08504429527
             0.33,    -0.6811028113,   -0.09290055043
             0.34,    -0.7026445168,    -0.1011260042
             0.35,    -0.7237759116,    -0.1097199046
             0.36,    -0.7445155946,    -0.1186817419
             0.37,     -0.764885025,     -0.128011349
             0.38,    -0.7849081549,    -0.1377089961
             0.39,    -0.8046110831,     -0.147775475
              0.4,    -0.8240217158,    -0.1582121694
             0.41,    -0.8431694433,    -0.1690211142
             0.42,    -0.8620848268,    -0.1802050397
             0.43,    -0.8807992489,    -0.1917673923
             0.44,    -0.8993444822,    -0.2037123174
             0.45,    -0.9177522239,    -0.2160446095
             0.46,    -0.9360536963,    -0.2287696513
             0.47,    -0.9542793497,    -0.2418933538
             0.48,    -0.9724586257,    -0.2554220928
             0.49,     -0.990619753,    -0.2693626365
              0.5,     -1.008789621,     -0.283722081
             0.51,     -1.026993736,    -0.2985077966
             0.52,     -1.045256196,    -0.3137273756
             0.53,     -1.063599644,    -0.3293885669
             0.54,      -1.08204524,    -0.3454992093
             0.55,     -1.100612648,    -0.3620671672
             0.56,     -1.119320032,     -0.379100263
             0.57,     -1.138184021,    -0.3966061975
             0.58,     -1.157219677,    -0.4145924647
             0.59,      -1.17644049,    -0.4330662734
              0.6,     -1.195858396,    -0.4520344737
             0.61,       -1.2154838,    -0.4715034865
             0.62,     -1.235325601,    -0.4914792318
             0.63,     -1.255391192,    -0.5119670451
             0.64,      -1.27568642,    -0.5329715806
             0.65,     -1.296215576,    -0.5544967193
             0.66,     -1.316981463,    -0.5765455108
             0.67,     -1.337985549,    -0.5991201585
             0.68,     -1.359228102,    -0.6222220036
             0.69,     -1.380708202,    -0.6458514596
              0.7,     -1.402423647,    -0.6700078976
             0.71,     -1.424370896,    -0.6946895444
             0.72,     -1.446545154,    -0.7198934477
             0.73,     -1.468940547,    -0.7456154926
             0.74,      -1.49155024,    -0.7718504013
             0.75,     -1.514366432,    -0.7985916731
             0.76,     -1.537380262,    -0.8258314803
             0.77,     -1.560581745,    -0.8535605754
             0.78,      -1.58395979,    -0.8817682397
             0.79,     -1.607502262,    -0.9104422615
              0.8,     -1.631196026,     -0.939568911
             0.81,     -1.655026941,    -0.9691328846
             0.82,     -1.678979779,    -0.9991172131
             0.83,     -1.703038116,     -1.029503146
             0.84,     -1.727184229,     -1.060270037
             0.85,     -1.751399058,     -1.091395269
             0.86,     -1.775662221,      -1.12285421
             0.87,     -1.799952024,     -1.154620174
             0.88,     -1.824245398,     -1.186664334
             0.89,     -1.848517714,     -1.218955559
              0.9,     -1.872742545,     -1.251460206
             0.91,     -1.896891493,     -1.284141954
             0.92,      -1.92093414,     -1.316961711
             0.93,      -1.94483811,     -1.349877611
             0.94,     -1.968569137,     -1.382845013
             0.95,      -1.99209105,     -1.415816461
             0.96,     -2.015365651,     -1.448741568
             0.97,     -2.038352548,     -1.481566867
             0.98,     -2.061009042,      -1.51423571
             0.99,     -2.083290143,     -1.546688247
                1,     -2.105148715,     -1.578861536
             1.01,     -2.126535727,     -1.610689728
             1.02,     -2.147400553,     -1.642104318
             1.03,     -2.167691266,     -1.673034416
             1.04,     -2.187354944,     -1.703407037
             1.05,     -2.206337991,      -1.73314744
             1.06,     -2.224586543,     -1.762179535
             1.07,     -2.242046988,     -1.790426419
             1.08,     -2.258666633,     -1.817811045
             1.09,      -2.27439449,     -1.844257024
              1.1,     -2.289182132,     -1.869689506
             1.11,     -2.302984541,     -1.894036092
             1.12,     -2.315760878,     -1.917227694
             1.13,     -2.327475086,     -1.939199291
             1.14,     -2.338096299,     -1.959890518
             1.15,     -2.347599001,     -1.979246045
             1.16,     -2.355962937,     -1.997215749
             1.17,     -2.363172742,     -2.013754612
             1.18,     -2.369217301,     -2.028822375
             1.19,     -2.374088828,     -2.042382917
              1.2,     -2.377781718,     -2.054403404
             1.21,      -2.38029128,     -2.064853295
             1.22,     -2.381612486,     -2.073703334
             1.23,     -2.381738883,     -2.080924666
             1.24,     -2.380661754,     -2.086488143
             1.25,     -2.378369556,     -2.090363867
             1.26,     -2.374847691,     -2.092521048
             1.27,     -2.370078688,     -2.092928204
             1.28,     -2.364042849,     -2.091553814
             1.29,     -2.356719254,     -2.088367292
              1.3,     -2.348086926,     -2.083340125
             1.31,     -2.338125914,     -2.076446954
             1.32,     -2.326818205,       -2.0676665
             1.33,     -2.314148356,     -2.056982256
             1.34,     -2.300103738,     -2.044382805
             1.35,     -2.284674269,     -2.029861692
             1.36,     -2.267851737,     -2.013416915
             1.37,     -2.249629088,     -1.995050374
             1.38,     -2.230000115,     -1.974767682
             1.39,     -2.208959705,     -1.952578454
              1.4,     -2.186504397,     -1.928496878
             1.41,     -2.162632783,     -1.902542129
             1.42,     -2.137345367,     -1.874738291
             1.43,     -2.110643912,     -1.845113827
             1.44,     -2.082530664,     -1.813700946
             1.45,     -2.053007878,     -1.780535239
             1.46,     -2.022077877,     -1.745655787
             1.47,     -1.989743619,     -1.709105702
             1.48,     -1.956009453,     -1.670932812
             1.49,     -1.920881678,     -1.631190151
              1.5,     -1.884368525,     -1.589935943
             1.51,     -1.846479584,     -1.547233102
             1.52,     -1.807225118,     -1.503148648
             1.53,     -1.766615788,     -1.457753492
             1.54,     -1.724663017,      -1.41112273
             1.55,     -1.681379594,     -1.363336135
             1.56,     -1.636779994,     -1.314478372
             1.57,     -1.590880165,     -1.264638767
             1.58,     -1.543697057,      -1.21391088
             1.59,     -1.495248379,     -1.162392259
              1.6,     -1.445552736,     -1.110184501
             1.61,     -1.394629889,      -1.05739339
             1.62,     -1.342500799,     -1.004128843
             1.63,     -1.289187376,    -0.9505046385
             1.64,     -1.234712233,    -0.8966381461
             1.65,     -1.179098699,    -0.8426502546
             1.66,     -1.122371057,    -0.7886654497
             1.67,     -1.064554745,    -0.7348118402
             1.68,     -1.005676319,    -0.6812210024
             1.69,     -0.945763274,    -0.6280277182
              1.7,    -0.8848438948,    -0.5753697426
             1.71,    -0.8229472378,    -0.5233876539
             1.72,    -0.7601031064,    -0.4722246963
             1.73,    -0.6963418889,     -0.422026532
             1.74,    -0.6316942212,    -0.3729408977
             1.75,    -0.5661905974,    -0.3251172571
             1.76,    -0.4998610344,    -0.2787065172
             1.77,    -0.4327347996,    -0.2338608123
             1.78,    -0.3648401376,    -0.1907333162
             1.79,    -0.2962039409,    -0.1494780599
              1.8,    -0.2268513567,    -0.1102497594
             1.81,    -0.1568053599,   -0.07320368065
             1.82,   -0.08608635175,   -0.03849557826
             1.83,   -0.01471178427,  -0.006281707529
             1.84,    0.05730420612,    0.02328109443
             1.85,     0.1299512461,    0.05003529073
             1.86,       0.20322334,    0.07382250405
             1.87,     0.2771197224,    0.09448334584
             1.88,     0.3516459242,     0.1118571619
             1.89,     0.4268150171,     0.1257816386
              1.9,     0.5026489424,     0.1360922011
             1.91,     0.5791798562,     0.1426211572
             1.92,     0.6564514621,     0.1451965602
             1.93,     0.7345203115,     0.1436407722
             1.94,     0.8134570699,     0.1377687163
             1.95,     0.8933476979,     0.1273857983
             1.96,     0.9742944732,     0.1122854894
             1.97,       1.05641669,    0.09224656944
             1.98,       1.13985084,    0.06703006852
             1.99,      1.224750092,     0.0363759963
                2,      1.311282924,  -4.94977608e-15
              nan,     -2.369390892,     -1.657891592
