             Time,          Y-Force,   Work integrand
                0, -9.063807381e-07,                0
            0.005,   0.001014615726, -6.520638081e-07
             0.01,    0.00397456964, -9.959410324e-06
            0.015,   0.008776520254, -4.832346627e-05
             0.02,    0.01532294194, -0.0001464188434
            0.025,    0.02352354167, -0.0003426096087
             0.03,    0.03329458573, -0.0006806196553
            0.035,    0.04455788759,  -0.001207456386
             0.04,    0.05724011709,  -0.001971582356
            0.045,    0.07127183689,  -0.003021319475
             0.05,    0.08658706515,  -0.004403479312
            0.055,     0.1031227637,  -0.006162201666
             0.06,     0.1208186189,  -0.008337993638
            0.065,     0.1396169522,   -0.01096695755
             0.07,     0.1594627284,    -0.0140801974
            0.075,      0.180303688,   -0.01770339662
             0.08,     0.2020904915,    -0.0218565551
            0.085,     0.2247768949,   -0.02655387643
             0.09,      0.248319908,   -0.03180379301
            0.095,     0.2726799237,   -0.03760911659
              0.1,      0.297820819,   -0.04396730192
            0.105,      0.323710017,   -0.05087081002
             0.11,     0.3503185154,   -0.05830755843
            0.115,     0.3776208823,   -0.06626144538
             0.12,     0.4055952215,   -0.07471293556
            0.125,     0.4342231112,   -0.08363969531
             0.13,     0.4634895193,   -0.09301726605
            0.135,     0.4933826987,    -0.1028197651
             0.14,     0.5238940644,    -0.1130206034
            0.145,     0.5550180552,    -0.1235932112
             0.15,     0.5867519794,    -0.1345117605
            0.155,     0.6190958456,    -0.1457518775
             0.16,     0.6520521712,    -0.1572913317
            0.165,     0.6856257399,    -0.1691106829
             0.17,     0.7198232191,    -0.1811938353
            0.175,     0.7546524722,    -0.1935284022
             0.18,     0.7901213818,    -0.2061057472
            0.185,     0.8262361584,    -0.2189206065
             0.19,     0.8629994541,    -0.2319703634
            0.195,     0.9004089371,    -0.2452542658
              0.2,     0.9384569437,    -0.2587729792
            0.205,     0.9771312946,    -0.2725286826
             0.21,      1.016416685,    -0.2865255448
            0.215,      1.056295818,    -0.3007701732
             0.22,      1.096749876,    -0.3152717129
            0.225,      1.137758515,    -0.3300415841
             0.23,      1.179299865,    -0.3450930482
            0.235,      1.221350775,    -0.3604407529
             0.24,      1.263887275,    -0.3761002711
            0.245,      1.306885072,    -0.3920875915
             0.25,      1.350320023,     -0.408418556
            0.255,      1.394168531,    -0.4251082856
             0.26,       1.43840786,     -0.442170629
            0.265,      1.483016339,    -0.4596176527
             0.27,      1.527973416,    -0.4774591823
            0.275,      1.573259588,    -0.4957023935
