             Time,          Y-Force,   Work integrand,             Mass,       Mass error
                0, -1.434673536e-08,                0,     0.7853981615,              nan
     0.0009765625, -1.606924589e-05, -4.962469245e-11,     0.7853981615,              nan
      0.001953125, -5.838169745e-05, -6.314965595e-10,     0.7853981615,              nan
     0.0029296875, -0.0001263345136, -2.858969372e-09,     0.7853981615,              nan
       0.00390625, -0.0002196252074, -8.416344065e-09,     0.7853981615,              nan
     0.0048828125, -0.0003381063961, -1.953036767e-08,     0.7853981615,              nan
      0.005859375, -0.0004816969871, -3.895464671e-08,     0.7853981615,              nan
     0.0068359375, -0.0006503751684, -6.996052348e-08,     0.7853981615,              nan
        0.0078125, -0.0008441349415, -1.163295376e-07,     0.7853981615,              nan
     0.0087890625,  -0.001062962119, -1.823460547e-07,     0.7853981615,              nan
      0.009765625,  -0.001306860368, -2.727941748e-07,     0.7853981615,              nan
     0.0107421875,  -0.001575859097, -3.929562053e-07,     0.7853981615,              nan
       0.01171875,  -0.001869988748, -5.486081538e-07,     0.7853981615,              nan
     0.0126953125,    -0.0021892803, -7.460170402e-07,     0.7853981615,              nan
      0.013671875,  -0.002533770426, -9.919396587e-07,     0.7853981615,              nan
     0.0146484375,  -0.002903495015, -1.293619596e-06,     0.7853981615,              nan
         0.015625,  -0.003298484551, -1.658783852e-06,     0.7853981615,              nan
     0.0166015625,  -0.003718765815, -2.095640746e-06,     0.7853981615,              nan
      0.017578125,  -0.004164370472, -2.612880971e-06,     0.7853981615,              nan
     0.0185546875,  -0.004635343617, -3.219680809e-06,     0.7853981615,              nan
       0.01953125,  -0.005131745876, -3.925704202e-06,     0.7853981615,              nan
     0.0205078125,  -0.005653657044, -4.741105631e-06,     0.7853981615,              nan
      0.021484375,  -0.006201178389, -5.676534021e-06,     0.7853981615,              nan
     0.0224609375,  -0.006774406372,  -6.74312302e-06,     0.7853981615,              nan
        0.0234375,  -0.007373384025, -7.952461405e-06,     0.7853981615,              nan
