             Time,          Y-Force,   Work integrand
                0,  4.626638753e-06,                0
             0.02,     0.1331676588, -0.0006884378779
             0.04,     0.2639021436,  -0.004632376457
             0.06,     0.3872856768,     -0.013876707
             0.08,     0.5101601425,   -0.02935822736
              0.1,     0.6307942694,   -0.05128434021
             0.12,     0.7514197914,    -0.0794364023
             0.14,     0.8738292516,    -0.1134225774
             0.16,      1.000565271,    -0.1529415499
             0.18,      1.134511023,     -0.197953571
              0.2,      1.278720696,    -0.2487586171
             0.22,      1.435855156,    -0.3058812474
             0.24,      1.607556017,    -0.3697889454
             0.26,      1.794179197,     -0.440621146
             0.28,      1.994930186,    -0.5180558127
              0.3,      2.207831941,    -0.6011651261
             0.32,      2.429395724,    -0.6881747536
             0.34,      2.654584023,    -0.7763696288
             0.36,      2.877211823,    -0.8622676209
             0.38,       3.09043817,    -0.9419189045
              0.4,      3.287252274,     -1.011240484
             0.42,      3.460997382,     -1.066369256
             0.44,      3.605876399,     -1.103992441
             0.46,      3.717356269,     -1.121596549
             0.48,      3.792427619,     -1.117608428
              0.5,      3.829708403,     -1.091424825
             0.52,      3.829380807,     -1.043329397
             0.54,      3.793002097,    -0.9743329216
             0.56,      3.723262409,    -0.8859951363
             0.58,      3.623754117,     -0.780279823
              0.6,      3.498766864,    -0.6594533858
             0.62,      3.353090983,    -0.5260088062
             0.64,      3.191824791,    -0.3826073276
             0.66,      3.020177891,    -0.2320294013
             0.68,      2.843272408,   -0.07713232319
              0.7,      2.665943265,    0.07918695707
             0.72,      2.492544439,      0.234024214
             0.74,      2.326772256,     0.3844945099
             0.76,      2.171511246,     0.5277552329
             0.78,      2.028717608,     0.6610168373
              0.8,      1.899362295,     0.7815347536
             0.82,       1.78344432,     0.8865892856
             0.84,      1.680081742,     0.9734858744
             0.86,      1.587734806,      1.039615397
             0.88,      1.504522335,      1.082641823
              0.9,      1.428557623,      1.100812532
             0.92,      1.358208081,       1.09335741
             0.94,       1.29228929,      1.060900529
             0.96,      1.230139965,      1.005470328
             0.98,      1.171262808,     0.9297314943
                1,      1.114843602,     0.8361327012
             1.02,      1.059684028,     0.7266050076
             1.04,      1.004377533,     0.6024100753
             1.06,     0.9473160831,     0.4638176748
             1.08,     0.8864530812,     0.3098009013
              1.1,       0.81895315,     0.1378536519
             1.12,      0.740993951,   -0.05615676019
             1.14,     0.6478627765,    -0.2781597759
             1.16,     0.5341610311,    -0.5358416595
             1.18,     0.3941016794,    -0.8377259622
              1.2,     0.2224073761,     -1.190775345
             1.22,    0.01562780675,      -1.59711348
             1.24,    -0.2269186475,     -2.051847036
             1.26,     -0.503209488,     -2.543964176
             1.28,    -0.8094209322,     -3.059594451
              1.3,     -1.140557306,     -3.584238097
             1.32,     -1.490321599,     -4.102688767
             1.34,     -1.850888501,     -4.598675756
             1.36,     -2.213097171,     -5.055522293
             1.38,     -2.566951036,      -5.45724089
              1.4,     -2.902162363,     -5.789392381
             1.42,     -3.208637008,     -6.039730492
             1.44,     -3.476929186,     -6.198798402
             1.46,     -3.698718887,     -6.260416239
             1.48,     -3.867251142,     -6.222036953
              1.5,     -3.977652154,     -6.084938651
             1.52,     -4.027106578,     -5.854149806
             1.54,      -4.01488907,     -5.538095284
             1.56,     -3.942234404,      -5.14804616
             1.58,     -3.812101819,     -4.697536827
              1.6,     -3.629013907,     -4.201797426
             1.62,     -3.398909559,     -3.677116215
             1.64,     -3.128833516,     -3.140089539
             1.66,     -2.826540741,      -2.60690671
             1.68,     -2.500132184,     -2.092683094
              1.7,     -2.157769426,     -1.610843281
             1.72,     -1.807426193,     -1.172583451
             1.74,     -1.456653723,    -0.7864617051
             1.76,     -1.112348614,    -0.4581324131
             1.78,    -0.7805505887,    -0.1902482293
              1.8,    -0.4662290211,    0.01748442534
             1.82,     -0.173115244,     0.1680342215
             1.84,    0.09636966294,      0.266553385
             1.86,     0.3410041959,     0.3196856598
             1.88,     0.5604190908,     0.3347836282
              1.9,     0.7546328178,     0.3192320754
             1.92,     0.9236039315,     0.2799911236
             1.94,      1.066954682,     0.2233643219
             1.96,      1.183805841,     0.1548715625
             1.98,      1.272397558,    0.07915085448
                2,      1.329173913,  3.506458875e-14
              nan,      0.999510786,     -2.294597016
