             Time,          Y-Force,   Work integrand
                0, -0.0007190819086,                0
             0.01,  -0.002171436976, -3.240869687e-07
             0.02,  -0.006398831986,   -3.8009062e-06
             0.03,   -0.01322239614, -1.758248127e-05
             0.04,   -0.02246112897, -5.282857534e-05
             0.05,   -0.03393477021, -0.0001240740036
             0.06,   -0.04747223574, -0.0002486595708
             0.07,   -0.06290396053, -0.0004461620661
             0.08,   -0.08005916556, -0.0007378252698
             0.09,   -0.09877559754,  -0.001146117952
              0.1,    -0.1188961417,  -0.001694270019
             0.11,    -0.1402638664,  -0.002405770771
             0.12,    -0.1627254482,    -0.0033039775
             0.13,     -0.186133054,  -0.004411772178
             0.14,    -0.2103431789,  -0.005751203198
             0.15,    -0.2352156685,   -0.00734313915
             0.16,    -0.2606139645,  -0.009206970138
             0.17,    -0.2864067058,   -0.01136039359
             0.18,    -0.3124693654,   -0.01381927015
             0.19,    -0.3386860838,   -0.01659756555
              0.2,    -0.3649525291,   -0.01970743657
             0.21,     -0.391177829,   -0.02315938998
             0.22,    -0.4172833541,   -0.02696234664
             0.23,    -0.4431997524,   -0.03112359181
             0.24,    -0.4688652997,   -0.03564876647
             0.25,    -0.4942262949,   -0.04054200075
             0.26,    -0.5192379097,   -0.04580612992
             0.27,    -0.5438643567,   -0.05144290581
             0.28,    -0.5680786342,   -0.05745320074
             0.29,    -0.5918622207,   -0.06383722337
              0.3,    -0.6152045158,   -0.07059471818
             0.31,    -0.6381018749,   -0.07772511555
             0.32,    -0.6605565321,     -0.085227646
             0.33,    -0.6825756942,    -0.0931014476
             0.34,    -0.7041707944,    -0.1013456691
             0.35,    -0.7253568896,     -0.109959571
             0.36,    -0.7461522536,    -0.1189426384
             0.37,    -0.7665781876,    -0.1282947171
             0.38,    -0.7866587896,     -0.138016138
             0.39,    -0.8064205315,    -0.1481077996
              0.4,    -0.8258917723,    -0.1585712203
             0.41,    -0.8451023634,    -0.1694085859
             0.42,    -0.8640832537,    -0.1806227789
             0.43,    -0.8828658993,    -0.1922173429
             0.44,    -0.9014815067,     -0.204196379
             0.45,    -0.9199604629,    -0.2165644427
             0.46,    -0.9383322728,    -0.2293265308
             0.47,    -0.9566259778,    -0.2424881836
             0.48,    -0.9748705633,    -0.2560556027
