             Time,          Y-Force,   Work integrand
                0,    -0.0248044779,                0
             0.01,   -0.04406240906, -6.576314552e-06
             0.02,   -0.07297232192, -4.334555922e-05
             0.03,   -0.09711262449, -0.0001291355124
             0.04,    -0.1206940556, -0.0002838724187
             0.05,    -0.1446348797,  -0.000528821279
             0.06,    -0.1683354261, -0.0008817409618
             0.07,    -0.1918188011,  -0.001360522802
             0.08,    -0.2151427477,  -0.001982755563
             0.09,    -0.2382932055,  -0.002764975637
              0.1,    -0.2612692792,  -0.003723087228
             0.11,    -0.2840730042,   -0.00487234915
             0.12,    -0.3067053475,  -0.006227345375
             0.13,    -0.3291698849,  -0.007802066903
             0.14,    -0.3514707483,  -0.009609913199
             0.15,    -0.3736153368,    -0.0116638038
             0.16,    -0.3956126662,   -0.01397620427
             0.17,    -0.4174712469,   -0.01655910138
             0.18,    -0.4391974593,   -0.01942394683
             0.19,    -0.4607904602,   -0.02258138209
              0.2,    -0.4822440561,   -0.02604117903
             0.21,    -0.5035543432,   -0.02981255722
             0.22,    -0.5247222646,   -0.03390440441
             0.23,    -0.5457524919,   -0.03832533231
             0.24,    -0.5666540138,   -0.04308383798
             0.25,    -0.5874388343,   -0.04818834188
             0.26,    -0.6081175964,   -0.05364691812
             0.27,    -0.6286976347,   -0.05946709469
             0.28,    -0.6491847036,   -0.06565594419
             0.29,    -0.6695842832,   -0.07222018901
              0.3,     -0.689901881,   -0.07916624084
             0.31,    -0.7101431217,   -0.08650022569
             0.32,    -0.7303136676,   -0.09422799065
             0.33,    -0.7504192825,    -0.1023551265
             0.34,     -0.770465696,    -0.1108869639
             0.35,    -0.7904590052,    -0.1198286448
             0.36,    -0.8104055999,    -0.1291851359
             0.37,    -0.8303119162,    -0.1389612099
             0.38,    -0.8501840557,    -0.1491613918
             0.39,    -0.8700279608,    -0.1597899878
              0.4,    -0.8898499384,    -0.1708511882
             0.41,    -0.9096566291,    -0.1823490856
             0.42,    -0.9294547388,    -0.1942876419
             0.43,    -0.9492509335,    -0.2066706759
             0.44,    -0.9690517502,      -0.21950185
             0.45,    -0.9888637706,     -0.232784712
             0.46,     -1.008693714,    -0.2465227263
             0.47,     -1.028548429,    -0.2607192844
             0.48,     -1.048435039,    -0.2753777536
             0.49,     -1.068360745,    -0.2905014424
              0.5,     -1.088332588,    -0.3060935404
             0.51,     -1.108357459,    -0.3221571187
             0.52,     -1.128442006,    -0.3386950974
             0.53,     -1.148592498,    -0.3557101952
             0.54,     -1.168815085,    -0.3732049943
             0.55,     -1.189115929,    -0.3911819808
             0.56,     -1.209501121,    -0.4096435155
             0.57,     -1.229976453,    -0.4285917523
             0.58,     -1.250547279,    -0.4480285715
             0.59,     -1.271218581,    -0.4679555813
              0.6,     -1.291995049,    -0.4883741287
             0.61,     -1.312880912,    -0.5092852144
             0.62,     -1.333879927,    -0.5306894645
             0.63,     -1.354995468,    -0.5525871379
             0.64,      -1.37623029,    -0.5749780055
             0.65,     -1.397586614,    -0.5978613486
             0.66,     -1.419066236,    -0.6212359785
             0.67,     -1.440670441,    -0.6451001687
             0.68,     -1.462399841,    -0.6694515494
             0.69,     -1.484254352,     -0.694287061
              0.7,     -1.506233162,    -0.7196028934
             0.71,     -1.528334657,    -0.7453944119
             0.72,     -1.550556416,     -0.771656108
             0.73,     -1.572895154,    -0.7983815258
             0.74,     -1.595346723,    -0.8255632131
             0.75,     -1.617906123,    -0.8531926821
             0.76,     -1.640567384,    -0.8812603008
             0.77,      -1.66332363,    -0.9097552754
             0.78,     -1.686167156,    -0.9386656494
             0.79,      -1.70908944,    -0.9679782682
              0.8,     -1.732080967,    -0.9976786372
             0.81,     -1.755131234,     -1.027750881
             0.82,     -1.778229046,     -1.058177871
             0.83,      -1.80136258,     -1.088941243
             0.84,     -1.824519098,     -1.120021188
             0.85,     -1.847685144,     -1.151396546
             0.86,     -1.870846555,     -1.183044786
             0.87,     -1.893988586,     -1.214942067
             0.88,     -1.917096073,     -1.247063327
             0.89,     -1.940153284,     -1.279382184
              0.9,     -1.963143709,     -1.311870783
             0.91,      -1.98605007,     -1.344499791
             0.92,     -2.008854876,     -1.377238761
             0.93,     -2.031539604,     -1.410055579
             0.94,     -2.054084621,     -1.442916391
             0.95,     -2.076469661,     -1.475785922
             0.96,     -2.098673129,     -1.508626982
             0.97,     -2.120672081,     -1.541400429
