             Time,          Y-Force,   Work integrand
                0, -1.014633023e-06,                0
             0.01,  -0.001465026341, -2.186551813e-07
             0.02,  -0.005698650576, -3.384998442e-06
             0.03,   -0.01250296778, -1.662582141e-05
             0.04,   -0.02173704516, -5.112553021e-05
             0.05,   -0.03318732994, -0.0001213411751
             0.06,   -0.04671603793, -0.0002446986067
             0.07,   -0.06216268818, -0.0004409044066
             0.08,    -0.0793103042, -0.0007309237635
             0.09,   -0.09801865026,  -0.001137334904
              0.1,    -0.1181280352,  -0.001683324501
             0.11,    -0.1394825424,  -0.002392369697
             0.12,     -0.161930046,  -0.003287827655
             0.13,    -0.1853222757,  -0.004392554909
             0.14,    -0.2095149006,  -0.005728556412
             0.15,    -0.2343676377,  -0.007316664689
             0.16,    -0.2597444454,  -0.009176251766
             0.17,    -0.2855140783,    -0.0113249873
             0.18,    -0.3115515294,   -0.01377867794
             0.19,    -0.3377406709,   -0.01655123488
              0.2,    -0.3639772941,   -0.01965477388
             0.21,    -0.3901706107,   -0.02309975838
             0.22,    -0.4162419712,   -0.02689505873
             0.23,     -0.442122054,   -0.03104791071
             0.24,    -0.4677491243,   -0.03556390142
             0.25,    -0.4930693021,   -0.04044709119
             0.26,    -0.5180375635,   -0.04570023778
             0.27,    -0.5426181724,   -0.05132503204
             0.28,    -0.5667844582,   -0.05732231296
             0.29,     -0.590518264,   -0.06369226655
              0.3,     -0.613809155,   -0.07043460053
             0.31,    -0.6366534675,   -0.07754868975
             0.32,    -0.6590533819,   -0.08503370355
             0.33,    -0.6810161116,   -0.09288872482
             0.34,    -0.7025532185,    -0.1011128643
             0.35,    -0.7236800359,    -0.1097053704
             0.36,    -0.7444151765,    -0.1186657345
             0.37,    -0.7647801095,    -0.1279937903
             0.38,    -0.7847987854,    -0.1376898077
             0.39,    -0.8044973015,    -0.1477545778
              0.4,    -0.8239035779,     -0.158189487
             0.41,    -0.8430470411,    -0.1689965776
             0.42,    -0.8619582803,    -0.1801785872
             0.43,     -0.880668671,    -0.1917389629
             0.44,    -0.8992099636,    -0.2036818473
             0.45,    -0.9176138603,    -0.2160120378
             0.46,    -0.9359116166,    -0.2287349273
             0.47,    -0.9541337042,    -0.2418564352
             0.48,    -0.9723095562,    -0.2553829388
             0.49,    -0.9904673949,    -0.2693212084
              0.5,     -1.008634124,    -0.2836783474
             0.51,     -1.026835265,    -0.2984617351
             0.52,     -1.045094915,    -0.3136789682
             0.53,     -1.063435719,    -0.3293378006
             0.54,     -1.081878846,    -0.3454460792
             0.55,     -1.100443964,    -0.3620116754
             0.56,      -1.11914923,    -0.3790424145
             0.57,     -1.138011265,        -0.396546
             0.58,     -1.157045145,    -0.4145299358
             0.59,     -1.176264386,    -0.4330014468
              0.6,     -1.195680945,    -0.4519673973
             0.61,     -1.215305216,    -0.4714342114
             0.62,     -1.235146044,    -0.4914077941
             0.63,     -1.255210743,    -0.5118934555
             0.64,     -1.275505128,    -0.5328958384
             0.65,     -1.296033544,    -0.5544188495
             0.66,     -1.316798913,    -0.5764655944
             0.67,     -1.337802776,    -0.5990383172
             0.68,     -1.359045342,    -0.6221383406
             0.69,     -1.380525534,     -0.645766013
              0.7,     -1.402241035,    -0.6699206543
             0.71,     -1.424188334,    -0.6946005056
             0.72,     -1.446362769,    -0.7198026812
             0.73,     -1.468758565,    -0.7455231208
             0.74,     -1.491368863,     -0.771756542
             0.75,     -1.514185749,    -0.7984963912
             0.76,     -1.537200271,     -0.825734795
             0.77,     -1.560402441,    -0.8534625053
             0.78,     -1.583781245,     -0.881668846
             0.79,     -1.607324627,    -0.9103416543
              0.8,     -1.631019476,    -0.9394672184
             0.81,     -1.654851602,    -0.9690302113
             0.82,     -1.678805694,    -0.9990136198
             0.83,     -1.702865285,     -1.029398668
             0.84,     -1.727012692,     -1.060164735
             0.85,     -1.751228958,      -1.09128927
             0.86,      -1.77549378,     -1.122747696
             0.87,     -1.799785432,     -1.154513311
             0.88,      -1.82408068,     -1.186557186
             0.89,     -1.848354691,     -1.218848057
              0.9,     -1.872580936,     -1.251352211
             0.91,     -1.896731099,     -1.284033371
             0.92,     -1.920774977,     -1.316852592
             0.93,     -1.944680396,     -1.349768144
             0.94,     -1.968413133,     -1.382735426
             0.95,     -1.991936856,     -1.415706873
             0.96,     -2.015213079,     -1.448631891
             0.97,     -2.038201138,     -1.481456815
             0.98,     -2.060858206,     -1.514124889
             0.99,      -2.08313934,     -1.546576287
                1,     -2.104997568,     -1.578748176
             1.01,     -2.126384033,     -1.610574831
             1.02,     -2.147248183,     -1.641987802
             1.03,     -2.167538033,      -1.67291615
             1.04,      -2.18720049,     -1.703286756
             1.05,     -2.206181769,     -1.733024723
             1.06,     -2.224427885,     -1.762053856
             1.07,     -2.241885231,     -1.790297244
             1.08,     -2.258501242,     -1.817677936
             1.09,     -2.274225131,     -1.844119694
              1.1,     -2.289008659,     -1.869547822
             1.11,     -2.302806928,     -1.893890018
             1.12,     -2.315579116,     -1.917077213
             1.13,     -2.327289119,     -1.939044348
             1.14,     -2.337906017,     -1.959731016
             1.15,     -2.347404307,       -1.9790819
             1.16,     -2.355763849,     -1.997046976
             1.17,     -2.362969489,     -2.013581411
             1.18,     -2.369010375,     -2.028645179
             1.19,     -2.373878981,     -2.042202391
              1.2,     -2.377569934,     -2.054220423
             1.21,     -2.380078731,     -2.064668912
             1.22,      -2.38140048,     -2.073518738
             1.23,     -2.381528791,     -2.080741109
             1.24,     -2.380454919,     -2.086306866
             1.25,     -2.378167256,     -2.090186065
             1.26,     -2.374651207,     -2.092347922
             1.27,     -2.369889449,     -2.092761094
             1.28,     -2.363862527,     -2.091394277
             1.29,     -2.356549687,     -2.088217033
              1.3,     -2.347929848,     -2.083200757
             1.31,     -2.337982558,     -2.076319642
             1.32,      -2.32668885,     -2.067551553
             1.33,     -2.314031876,      -2.05687872
             1.34,     -2.299997298,     -2.044288199
             1.35,      -2.28457343,       -2.0297721
             1.36,     -2.267751142,     -2.013327606
             1.37,     -2.249523611,     -1.994956834
             1.38,     -2.229885967,     -1.974666599
             1.39,     -2.208834923,     -1.952468154
              1.4,     -2.186368435,      -1.92837696
             1.41,     -2.162485448,     -1.902412514
             1.42,     -2.137185744,     -1.874598281
