             Time,          Y-Force,   Work integrand
                0,  1.510523008e-06,                0
             0.02,     0.1331502297, -0.0006883600607
             0.04,     0.2638686094,  -0.004631819222
             0.06,     0.3872370945,   -0.01387497763
             0.08,     0.5100943234,   -0.02935431534
              0.1,     0.6307072257,   -0.05127672885
             0.12,     0.7513046678,   -0.07942271092
             0.14,     0.8736766919,    -0.1133991844
             0.16,      1.000364583,    -0.1529034527
             0.18,      1.134251659,    -0.1978945648
              0.2,      1.278394732,    -0.2486721235
             0.22,      1.435459898,    -0.3057616508
             0.24,      1.607094062,    -0.3696323925
             0.26,      1.793654147,    -0.4404246369
             0.28,      1.994342747,    -0.5178157375
              0.3,       2.20718135,    -0.6008775654
             0.32,      2.428682783,    -0.6878370052
             0.34,      2.653813105,    -0.7759812113
             0.36,      2.876390282,     -0.861830387
             0.38,      3.089575543,    -0.9414369525
              0.4,      3.286359218,     -1.010719454
             0.42,      3.460084001,     -1.065815691
             0.44,      3.604951022,     -1.103412842
             0.46,      3.716424896,     -1.120997092
             0.48,       3.79149484,     -1.116995383
              0.5,      3.828777677,      -1.09080475
             0.52,      3.828455008,     -1.042709632
             0.54,       3.79208275,    -0.9737206916
             0.56,      3.722350675,    -0.8853978272
             0.58,       3.62285194,    -0.7797055746
              0.6,      3.497876107,    -0.6589101804
             0.62,      3.352213637,    -0.5255046651
             0.64,      3.190962031,    -0.3821497086
             0.66,      3.019330113,    -0.2316246185
             0.68,       2.84243966,   -0.07678560084
              0.7,      2.665125933,    0.07947083104
             0.72,      2.491743213,     0.2342406378
             0.74,      2.325986381,     0.3846404326
             0.76,       2.17073825,      0.527829508
             0.78,      2.027956493,     0.6610190882
              0.8,      1.898613982,     0.7814650789
             0.82,      1.782707118,     0.8864497529
             0.84,       1.67935504,     0.9732791218
             0.86,       1.58701736,      1.039346414
             0.88,      1.503813103,      1.082317432
              0.9,      1.427856365,      1.100440984
             0.92,      1.357513492,      1.092947378
             0.94,      1.291598303,      1.060455678
             0.96,      1.229443829,      1.004990303
             0.98,       1.17055669,     0.9292202298
                1,      1.114122759,     0.8355920691
             1.02,      1.058942225,     0.7260323703
             1.04,      1.003611541,     0.6018003464
             1.06,     0.9465098161,     0.4631571999
             1.08,     0.8855669457,     0.3090674781
              1.1,      0.817963657,     0.1370252075
             1.12,     0.7399309663,   -0.05710872988
             1.14,     0.6467454809,    -0.2792937344
             1.16,     0.5329088211,    -0.5372459558
             1.18,      0.392619133,    -0.8394728181
              1.2,      0.220664126,      -1.19289909
             1.22,    0.01361767454,      -1.59962324
             1.24,    -0.2292100757,     -2.054742014
             1.26,    -0.5057929954,     -2.547245216
             1.28,    -0.8122928382,     -3.063272881
              1.3,     -1.143722125,     -3.588349505
             1.32,     -1.493807272,     -4.107288406
             1.34,     -1.854748408,     -4.603820271
             1.36,     -2.217403517,     -5.061252573
             1.38,     -2.571764893,     -5.463547437
              1.4,     -2.907500606,      -5.79620493
             1.42,      -3.21445806,      -6.04694604
             1.44,     -3.483151598,     -6.206303029
             1.46,      -3.70525021,     -6.268098394
             1.48,     -3.873998627,     -6.229784869
              1.5,     -3.984515784,     -6.092615488
             1.52,     -4.033966495,      -5.86158674
             1.54,     -4.021593983,     -5.545120681
             1.56,     -3.948622857,     -5.154545863
             1.58,     -3.818082867,     -4.703489267
              1.6,     -3.634600766,     -4.207230554
             1.62,     -3.404148337,     -3.682036261
             1.64,      -3.13373369,     -3.144478429
             1.66,     -2.831074252,     -2.610751133
             1.68,     -2.504272641,       -2.0959902
              1.7,     -2.161511811,     -1.613638217
             1.72,     -1.810785173,      -1.17490873
             1.74,     -1.459661659,    -0.7883790414
             1.76,     -1.115063576,    -0.4597211674
             1.78,    -0.7830459161,    -0.1915871077
              1.8,    -0.4685813433,    0.01632858504
             1.82,    -0.1753940748,     0.1670119778
             1.84,    0.09410288027,      0.265630398
             1.86,     0.3386912118,     0.3188398436
             1.88,     0.5580122658,     0.3340083199
              1.9,     0.7520936972,      0.318532759
             1.92,     0.9209013618,     0.2793819687
             1.94,      1.064065486,      0.222866239
             1.96,      1.180724307,      0.154511527
             1.98,      1.269143108,    0.07895807056
                2,      1.325774239,  3.506118814e-14
              nan,     0.9954377305,     -2.297628411
