             Time,          Y-Force,   Work integrand
                0, -4.579799486e-06,                0
             0.02,  -0.005687692418, -3.378489296e-06
             0.04,    -0.0217442044, -5.114236875e-05
             0.06,   -0.04675019718, -0.0002448775328
             0.08,   -0.07932661901, -0.0007310741208
              0.1,    -0.1181514563,  -0.001683658252
             0.12,    -0.1619617984,  -0.003288472354
             0.14,    -0.2095544328,    -0.0057296373
             0.16,     -0.259789184,  -0.009177832293
             0.18,    -0.3116034659,   -0.01378097488
              0.2,    -0.3640497587,   -0.01965868697
             0.22,    -0.4163415619,   -0.02690149368
             0.24,    -0.4678704477,   -0.03557312588
             0.26,    -0.5181841076,   -0.04571316561
             0.28,    -0.5669647801,      -0.05734055
              0.3,    -0.6140270442,   -0.07045960332
             0.32,    -0.6593090507,   -0.08506669096
             0.34,    -0.7028466242,    -0.1011550919
             0.36,    -0.7447468689,    -0.1187186089
             0.38,    -0.7851699216,    -0.1377549221
              0.4,    -0.8243156843,    -0.1582686114
             0.42,    -0.8624122833,    -0.1802734892
             0.44,    -0.8997050969,    -0.2037940009
             0.46,    -0.9364458924,    -0.2288655032
             0.48,    -0.9728815299,    -0.2555331711
              0.5,     -1.009243301,    -0.2838496785
             0.52,      -1.04574039,    -0.3138727035
             0.54,     -1.082558776,    -0.3456631823
             0.56,     -1.119861874,    -0.3792837785
             0.58,     -1.157789439,    -0.4147965912
              0.6,     -1.196456039,    -0.4522603829
             0.62,     -1.235951043,    -0.4917280662
             0.64,     -1.276339177,    -0.5332442975
             0.66,     -1.317660858,     -0.576842935
             0.68,     -1.359933189,    -0.6225447753
              0.7,     -1.403152014,    -0.6703558747
             0.72,     -1.447294079,    -0.7202661604
             0.74,     -1.492318347,    -0.7722478827
             0.76,     -1.538166409,    -0.8262537734
             0.78,     -1.584762495,    -0.8822150944
              0.8,     -1.632013391,    -0.9400397132
             0.82,     -1.679808167,    -0.9996101653
             0.84,      -1.72801785,     -1.060781774
             0.86,     -1.776495112,     -1.123380896
             0.88,     -1.825073197,     -1.187202815
              0.9,     -1.873562862,     -1.252008383
             0.92,     -1.921747467,     -1.317519315
             0.94,     -1.969378341,     -1.383413448
             0.96,     -2.016172639,     -1.449321669
             0.98,     -2.061813946,     -1.514827077
                1,     -2.105954155,     -1.579465616
             1.02,     -2.148215962,     -1.642727857
             1.04,     -2.188197756,     -1.704063379
             1.06,     -2.225482681,       -1.7628894
             1.08,     -2.259651367,     -1.818603575
              1.1,      -2.29029528,      -1.87059867
             1.12,     -2.317032531,       -1.9182805
             1.14,     -2.339532721,     -1.961094587
             1.16,     -2.357551698,     -1.998562586
             1.18,     -2.370958228,     -2.030313175
              1.2,      -2.37971872,     -2.056076974
             1.22,     -2.383817626,     -2.075623381
             1.24,      -2.38316074,     -2.088678334
             1.26,     -2.377563278,     -2.094913801
             1.28,     -2.366844431,     -2.094032475
              1.3,     -2.350875232,      -2.08581405
             1.32,     -2.329519849,     -2.070067246
             1.34,     -2.302641408,     -2.046638342
             1.36,     -2.270201525,     -2.015503076
             1.38,     -2.232249188,     -1.976759339
              1.4,     -2.188779252,     -1.930503301
             1.42,     -2.139688739,     -1.876793743
             1.44,     -2.084896236,      -1.81576115
             1.46,     -2.024438476,     -1.747693687
             1.48,     -1.958403274,     -1.672977747
              1.5,     -1.886806645,     -1.591993107
             1.52,     -1.809605207,     -1.505128273
             1.54,     -1.726830715,     -1.412896345
             1.56,     -1.638657735,     -1.315986363
             1.58,     -1.545324079,     -1.215190314
              1.6,     -1.447024795,     -1.111315043
             1.62,     -1.343897967,      -1.00517386
             1.64,     -1.236080774,    -0.8976319691
             1.66,     -1.123765449,    -0.7896452583
             1.68,     -1.007215161,    -0.6822633772
              1.7,    -0.8867300183,    -0.5765961944
             1.72,    -0.7625841689,    -0.4737660911
             1.74,    -0.6349894562,    -0.3748863451
             1.76,    -0.5041092635,    -0.2810751938
             1.78,    -0.3700950323,    -0.1934805016
              1.8,    -0.2331039288,    -0.1132885094
             1.82,   -0.09328450679,   -0.04171440604
             1.84,    0.04924783203,    0.02000801521
             1.86,     0.1944296038,    0.07062810903
             1.88,     0.3422644694,     0.1088729586
              1.9,     0.4928413991,     0.1334368088
             1.92,     0.6463648101,     0.1429655542
             1.94,      0.803207535,     0.1360328345
             1.96,     0.9639795339,     0.1110967133
             1.98,       1.12957875,    0.06642600795
                2,      1.301190321, -4.911678944e-15
              nan,     -2.373372942,     -1.659888365
