             Time,          Y-Force,   Work integrand
                0, -0.0003808775531,                0
             0.02,    0.01500512302,  -0.000147196856
             0.04,    0.05694918793,  -0.001977022104
             0.06,     0.1206000761,  -0.008358239669
             0.08,     0.2019862137,   -0.02191003276
              0.1,     0.2978806897,     -0.044080533
             0.12,     0.4058707524,   -0.07492016976
             0.14,     0.5244479751,    -0.1133671701
             0.16,     0.6529676954,    -0.1578419168
             0.18,     0.7914266067,    -0.2069224856
              0.2,     0.9399961862,    -0.2598378687
             0.22,      1.098431186,     -0.316579702
             0.24,       1.26578158,    -0.3777106287
             0.26,      1.440633805,    -0.4440928236
             0.28,      1.621525483,    -0.5165466448
              0.3,      1.807117628,    -0.5953936902
             0.32,      1.996075508,     -0.680062129
             0.34,      2.186798028,    -0.7689271682
             0.36,      2.377149072,     -0.859370538
             0.38,      2.564295896,     -0.947977134
              0.4,      2.744720838,     -1.030863379
             0.42,      2.914356564,     -1.104075886
             0.44,      3.068784486,     -1.163954427
             0.46,      3.203472311,     -1.207372867
             0.48,      3.314085133,     -1.231890483
              0.5,      3.396864473,     -1.235879406
             0.52,      3.448927184,     -1.218513342
             0.54,      3.468470656,     -1.179654328
             0.56,      3.454929631,       -1.1197491
             0.58,      3.409087986,     -1.039788404
              0.6,      3.333070262,    -0.9412402778
             0.62,      3.230190148,    -0.8259230958
             0.64,      3.104731944,    -0.6959567678
             0.66,      2.961669908,    -0.5537557144
             0.68,      2.806324257,    -0.4019610216
              0.7,      2.644013059,    -0.2433768589
             0.72,      2.479745059,   -0.08098035087
             0.74,       2.31798295,    0.08200458894
             0.76,      2.162468749,     0.2420868308
             0.78,      2.016078061,     0.3956290944
              0.8,      1.880727699,     0.5389693512
             0.82,      1.757395415,     0.6684567723
             0.84,      1.646249302,     0.7805267762
             0.86,      1.546834781,     0.8718877751
             0.88,      1.458284726,     0.9398076249
              0.9,      1.379530454,     0.9824483876
             0.92,      1.309463274,     0.9990398228
             0.94,      1.247010589,     0.9898054738
             0.96,      1.191134888,       0.95580406
             0.98,      1.140776417,     0.8987938566
                1,      1.094761372,     0.8210710289
             1.02,      1.051763445,     0.7251668008
             1.04,      1.010387537,     0.6135160012
             1.06,     0.9691633429,     0.4881555702
             1.08,     0.9263998572,     0.3503431891
              1.1,      0.880177488,     0.2002262332
             1.12,     0.8283441903,    0.03653775816
             1.14,     0.7684122416,    -0.1436730633
             1.16,     0.6973926543,    -0.3450597945
             1.18,     0.6118324838,    -0.5734377178
              1.2,     0.5079645742,    -0.8348539569
             1.22,     0.3819110271,     -1.134454333
             1.24,     0.2301669079,     -1.475042435
             1.26,    0.05008009481,     -1.855857482
             1.28,    -0.1597652774,     -2.272032058
              1.3,    -0.3992707316,     -2.714927223
             1.32,    -0.6668757309,     -3.173322014
             1.34,    -0.9596328949,     -3.634483713
             1.36,       -1.2729635,     -4.084425813
             1.38,     -1.600641873,     -4.508082911
              1.4,     -1.935147845,     -4.890228615
             1.42,     -2.268055295,     -5.216959067
             1.44,      -2.59027666,     -5.476758189
             1.46,     -2.892343361,     -5.660477354
             1.48,     -3.164980677,     -5.761362038
              1.5,     -3.399914203,     -5.775991834
             1.52,     -3.590160649,     -5.704178511
             1.54,     -3.729752271,     -5.547799238
             1.56,     -3.814068855,     -5.311126728
             1.58,     -3.840667085,      -5.00183821
              1.6,     -3.809463544,     -4.630541418
             1.62,     -3.721906155,     -4.209268029
             1.64,     -3.580384359,     -3.750715125
             1.66,     -3.388539485,     -3.268473614
             1.68,      -3.15108473,     -2.776713258
              1.7,      -2.87341324,     -2.289360245
             1.72,     -2.561118256,     -1.819268924
             1.74,     -2.220171445,     -1.378167347
             1.76,     -1.857392389,    -0.9767429165
             1.78,       -1.4801758,    -0.6237911191
              1.8,     -1.095765941,    -0.3252945641
             1.82,    -0.7112170263,   -0.08449080349
             1.84,    -0.3336459905,    0.09784644171
             1.86,    0.03006395541,     0.2234963016
             1.88,     0.3737331993,     0.2966106538
              1.9,     0.6922695248,     0.3231125872
             1.92,     0.9816126557,     0.3098694722
             1.94,      1.238520363,     0.2640630763
             1.96,      1.460586895,     0.1928295118
             1.98,      1.646395014,     0.1028765424
                2,      1.794427367,   5.35179585e-14
              nan,     0.8929663336,     -2.290274938
