             Time,          Y-Force,   Work integrand
                0, -0.0003808775531,                0
             0.02,  -0.006066453127, -3.603473157e-06
             0.04,   -0.02213208296, -5.205465912e-05
             0.06,   -0.04714626815, -0.0002469521526
             0.08,   -0.07973942225, -0.0007348785154
              0.1,    -0.1185868897,  -0.001689863178
             0.12,    -0.1624253444,  -0.003297884192
             0.14,    -0.2100517315,  -0.005743234444
             0.16,    -0.2603256814,  -0.009196785673
             0.18,    -0.3121843927,   -0.01380666695
              0.2,    -0.3646796845,   -0.01969270296
             0.22,    -0.4170241847,   -0.02694560067
             0.24,    -0.4686084699,   -0.03562923918
             0.26,    -0.5189794149,   -0.04578332603
             0.28,    -0.5678185341,   -0.05742689526
              0.3,    -0.6149393817,   -0.07056429405
             0.32,    -0.6602788683,   -0.08519182071
             0.34,    -0.7038717249,    -0.1013026264
             0.36,    -0.7458239903,    -0.1188903106
             0.38,    -0.7862945067,     -0.137952226
              0.4,    -0.8254821813,    -0.1584925788
             0.42,    -0.8636151333,    -0.1805249258
             0.44,    -0.9009390696,    -0.2040735105
             0.46,    -0.9377048269,    -0.2291731843
             0.48,     -0.974157109,    -0.2558682096
              0.5,     -1.010525917,    -0.2842104142
             0.52,     -1.047020851,    -0.3142570262
             0.54,      -1.08382812,    -0.3460684864
             0.56,     -1.121109774,    -0.3797064271
             0.58,     -1.159003729,    -0.4152316299
              0.6,     -1.197623563,    -0.4527017069
             0.62,     -1.237058419,    -0.4921686401
             0.64,     -1.277373477,    -0.5336764199
             0.66,      -1.31861073,    -0.5772587682
             0.68,     -1.360789558,    -0.6229368008
              0.7,     -1.403907142,     -0.670716637
             0.72,     -1.447939307,    -0.7205872675
             0.74,     -1.492842179,    -0.7725189564
             0.76,     -1.538554148,    -0.8264620546
             0.78,     -1.584997253,    -0.8823457808
              0.8,     -1.632077612,    -0.9400767044
             0.82,     -1.679685139,    -0.9995369543
             0.84,     -1.727692773,     -1.060582218
             0.86,     -1.775955271,     -1.123039523
             0.88,     -1.824307691,     -1.186704856
              0.9,     -1.872563302,     -1.251340426
             0.92,     -1.920511076,     -1.316671665
             0.94,     -1.967912969,      -1.38238408
             0.96,     -2.014501247,     -1.448120192
             0.98,     -2.059977124,     -1.513477553
                1,     -2.104010698,     -1.578008023
             1.02,     -2.146242254,     -1.641218574
             1.04,     -2.186285749,     -1.702574399
             1.06,     -2.223734706,     -1.761504763
             1.08,     -2.258172461,     -1.817413327
              1.1,     -2.289187322,     -1.869693745
             1.12,      -2.31639253,     -1.917750641
             1.14,      -2.33944758,     -1.961023218
             1.16,     -2.358076662,     -1.999007613
             1.18,     -2.372076666,     -2.031270923
              1.2,     -2.381309604,     -2.057451498
             1.22,     -2.385684294,     -2.077248715
             1.24,      -2.38513279,     -2.090406701
             1.26,     -2.379593483,     -2.096702651
             1.28,     -2.368997612,     -2.095937471
              1.3,     -2.353245092,     -2.087916708
             1.32,     -2.332189319,     -2.072439401
             1.34,     -2.305681527,     -2.049340466
             1.36,     -2.273642859,     -2.018558319
             1.38,     -2.236070207,     -1.980143028
              1.4,     -2.192964014,      -1.93419426
             1.42,     -2.144266499,     -1.880809051
             1.44,     -2.089875883,     -1.820097985
             1.46,      -2.02972351,     -1.752256247
             1.48,     -1.963823529,     -1.677608033
              1.5,     -1.892243186,     -1.596580188
             1.52,     -1.815048915,     -1.509656045
             1.54,     -1.732300008,     -1.417371332
             1.56,     -1.644074851,     -1.320336784
             1.58,     -1.550484245,     -1.219248094
              1.6,     -1.451668871,     -1.114881693
             1.62,     -1.347792401,     -1.008086718
             1.64,     -1.239043735,    -0.8997836478
             1.66,     -1.125639664,    -0.7909622275
             1.68,     -1.007822839,    -0.6826750037
              1.7,    -0.8858528355,    -0.5760258063
             1.72,    -0.7599969425,    -0.4721587405
             1.74,    -0.6305252513,    -0.3722507589
             1.76,    -0.4977056754,     -0.277504758
             1.78,    -0.3617983579,    -0.1891431163
              1.8,    -0.2230453168,     -0.108400024
             1.82,   -0.08165463501,   -0.03651382975
             1.84,    0.06221641321,    0.02527678663
             1.86,     0.2084795444,    0.07573186232
             1.88,      0.357133369,     0.1136026961
              1.9,     0.5082811237,     0.1376171143
             1.92,     0.6621563095,     0.1464583812
             1.94,     0.8191599889,      0.138734574
             1.96,     0.9799073966,     0.1129323676
             1.98,      1.145269972,    0.06734874597
                2,      1.316391444, -4.969059509e-15
              nan,     -2.372031783,     -1.660272883
