             Time,          Y-Force,   Work integrand
                0,    -0.0248044779,                0
             0.01,    0.02799241211, -8.038482713e-05
             0.02,     0.1062196724, -0.0006288595265
             0.03,      0.172143366,  -0.002022614968
             0.04,     0.2367219829,   -0.00456334799
             0.05,     0.3021977793,  -0.008497292251
             0.06,     0.3670520747,   -0.01398613932
             0.07,     0.4313570462,   -0.02113818612
             0.08,      0.495323681,   -0.03001552182
             0.09,     0.5590160028,   -0.04063753348
              0.1,     0.6225684302,   -0.05299392712
             0.11,     0.6861617556,   -0.06705363775
             0.12,     0.7500194718,   -0.08277419413
             0.13,     0.8144032237,    -0.1001093957
             0.14,     0.8795996792,    -0.1190161963
             0.15,     0.9459245549,    -0.1394608365
             0.16,      1.013708252,    -0.1614222971
             0.17,      1.083282677,    -0.1848938768
             0.18,       1.15497779,    -0.2098836612
             0.19,      1.229102978,    -0.2364132695
              0.2,      1.305940328,    -0.2645159093
             0.21,       1.38575211,    -0.2942335097
             0.22,      1.468770268,    -0.3256106157
             0.23,         1.555171,    -0.3586859544
             0.24,      1.645061026,    -0.3934837956
             0.25,      1.738474337,    -0.4300060148
             0.26,      1.835365542,    -0.4682229043
             0.27,      1.935599373,    -0.5080638535
             0.28,       2.03894505,    -0.5494096423
             0.29,        2.1450708,    -0.5920866865
              0.3,      2.253542737,      -0.63586468
             0.31,      2.363830284,    -0.6804574272
             0.32,      2.475315635,    -0.7255252495
             0.33,      2.587304268,    -0.7706782701
             0.34,      2.699031717,    -0.8154790105
             0.35,      2.809671594,    -0.8594463697
             0.36,      2.918356178,    -0.9020657906
             0.37,        3.0242076,    -0.9428064531
             0.38,      3.126377908,    -0.9811469713
             0.39,      3.224077729,     -1.016598002
              0.4,      3.316595929,     -1.048720171
             0.41,       3.40330513,     -1.077130762
             0.42,      3.483651681,     -1.101499677
             0.43,      3.557141163,     -1.121541088
             0.44,      3.623326256,     -1.137003904
             0.45,      3.681808209,     -1.147671169
             0.46,       3.73224584,      -1.15336418
