             Time,          Y-Force,   Work integrand
                0,  5.576293772e-05,                0
             0.01,  -0.001398618393, -2.087437952e-07
             0.02,  -0.005626295141, -3.342019314e-06
             0.03,   -0.01244786168, -1.655254407e-05
             0.04,   -0.02168364492, -5.099993284e-05
             0.05,   -0.03315570994, -0.0001212255645
             0.06,   -0.04669032586, -0.0002445639269
             0.07,   -0.06211682143, -0.0004405790852
             0.08,   -0.07926781304,  -0.000730532165
             0.09,   -0.09798020832,  -0.001136888852
              0.1,    -0.1180940856,  -0.001682840719
             0.11,    -0.1394536396,  -0.002391873964
             0.12,    -0.1619067073,  -0.003287353784
             0.13,    -0.1853050228,  -0.004392145977
             0.14,    -0.2095042699,  -0.005728265747
             0.15,    -0.2343641569,  -0.007316556024
             0.16,    -0.2597486596,  -0.009176400646
             0.17,    -0.2855265277,    -0.0113254811
             0.18,    -0.3115727554,   -0.01377961668
             0.19,    -0.3377712049,   -0.01655273122
              0.2,    -0.3640176534,   -0.01965695328
             0.21,      -0.39022129,   -0.02310275881
             0.22,    -0.4163034417,   -0.02689903058
             0.23,    -0.4421947842,   -0.03105301817
             0.24,    -0.4678335805,   -0.03557032279
             0.25,    -0.4931659364,   -0.04045501822
             0.26,    -0.5181467924,   -0.04570987373
             0.27,     -0.542740357,    -0.0513365892
             0.28,    -0.5669199135,   -0.05733601238
             0.29,    -0.5906672788,   -0.06370833903
              0.3,    -0.6139720063,   -0.07045328772
             0.31,    -0.6368304342,   -0.07757024549
             0.32,    -0.6592447051,   -0.08505838883
             0.33,    -0.6812219025,   -0.09291679414
             0.34,    -0.7027734671,    -0.1011445629
             0.35,    -0.7239147672,    -0.1097409542
             0.36,    -0.7446645168,    -0.1187054813
             0.37,    -0.7650441272,    -0.1280379764
             0.38,    -0.7850773915,     -0.137738688
             0.39,    -0.8047904208,    -0.1478084123
              0.4,    -0.8242113425,    -0.1582485778
             0.41,    -0.8433696482,    -0.1690612472
             0.42,    -0.8622956245,    -0.1802491036
             0.43,    -0.8810202006,    -0.1918154978
             0.44,    -0.8995749661,    -0.2037645247
             0.45,    -0.9179918783,    -0.2161010256
             0.46,    -0.9363025644,    -0.2288304741
             0.47,    -0.9545376077,    -0.2419588178
             0.48,    -0.9727262299,    -0.2554923806
             0.49,     -0.990896363,    -0.2694378505
              0.5,     -1.009074781,    -0.2838022822
             0.51,     -1.027287046,    -0.2985930506
             0.52,     -1.045557304,    -0.3138177514
             0.53,     -1.063908145,    -0.3294841072
             0.54,     -1.082360636,    -0.3455999157
             0.55,     -1.100934433,    -0.3621730243
             0.56,     -1.119647824,    -0.3792112821
             0.57,     -1.138517616,    -0.3967224405
             0.58,     -1.157558975,    -0.4147140237
             0.59,     -1.176785341,    -0.4331932186
              0.6,     -1.196208492,      -0.45216681
             0.61,     -1.215838675,    -0.4716411479
             0.62,     -1.235684731,     -0.491622113
             0.63,     -1.255754118,    -0.5121150519
             0.64,     -1.276052862,    -0.5331246775
             0.65,     -1.296585465,    -0.5546549509
             0.66,     -1.317354857,    -0.5767089747
             0.67,     -1.338362447,    -0.5992889251
             0.68,     -1.359608246,    -0.6223960244
             0.69,     -1.381091022,    -0.6460305302
              0.7,     -1.402808385,    -0.6701917059
             0.71,     -1.424756804,     -0.694877758
             0.72,     -1.446931579,    -0.7200857573
             0.73,     -1.469326843,    -0.7458115714
             0.74,     -1.491935626,    -0.7720498314
             0.75,     -1.514749949,    -0.7987939183
             0.76,     -1.537760902,    -0.8260359484
             0.77,     -1.560958654,    -0.8537667262
             0.78,     -1.584332381,    -0.8819756559
             0.79,     -1.607870152,    -0.9106506236
              0.8,     -1.631558817,    -0.9397778788
             0.81,      -1.65538395,    -0.9693419382
             0.82,     -1.679329858,    -0.9993255357
             0.83,     -1.703379649,     -1.029709606
             0.84,     -1.727515326,     -1.060473288
             0.85,     -1.751717839,     -1.091593919
             0.86,     -1.775967069,     -1.123046984
             0.87,     -1.800241728,     -1.154806012
             0.88,     -1.824519186,     -1.186842432
             0.89,     -1.848775256,     -1.219125388
              0.9,     -1.872983984,     -1.251621547
             0.91,     -1.897117472,     -1.284294935
             0.92,     -1.921145767,       -1.3171068
             0.93,     -1.945036802,      -1.35001552
             0.94,     -1.968756405,     -1.382976562
             0.95,     -1.992268286,     -1.415942426
             0.96,     -2.015534126,     -1.448862676
             0.97,     -2.038513549,      -1.48168389
             0.98,     -2.061164161,     -1.514349676
             0.99,     -2.083441587,     -1.546800683
                1,     -2.105299499,     -1.578974624
             1.01,      -2.12668975,     -1.610806389
             1.02,     -2.147562487,     -1.642228148
             1.03,     -2.167866398,     -1.673169584
             1.04,     -2.187549023,     -1.703558176
             1.05,     -2.206557079,     -1.733319541
             1.06,     -2.224836971,     -1.762377909
             1.07,     -2.242335265,     -1.790656627
             1.08,     -2.258999352,     -1.818078822
             1.09,     -2.274778155,      -1.84456813
              1.1,     -2.289622921,      -1.87004952
             1.11,     -2.303487995,     -1.894450145
             1.12,     -2.316331573,     -1.917700175
             1.13,     -2.328116432,     -1.939733647
             1.14,      -2.33881035,     -1.960489065
             1.15,     -2.348386319,     -1.979909828
             1.16,     -2.356822905,     -1.997944768
             1.17,     -2.364103692,     -2.014547911
             1.18,     -2.370217283,     -2.029678685
             1.19,     -2.375156502,     -2.043301417
              1.2,     -2.378916718,     -2.055384045
             1.21,      -2.38149439,     -2.065896968
             1.22,     -2.382884658,     -2.074811032
             1.23,     -2.383079687,     -2.082096127
             1.24,     -2.382068045,     -2.087720661
             1.25,      -2.37983489,     -2.091651759
             1.26,     -2.376363556,     -2.093856703
             1.27,     -2.371636702,     -2.094304028
             1.28,     -2.365636143,     -2.092963459
             1.29,     -2.358342336,     -2.089805559
              1.3,     -2.349733286,     -2.084800858
             1.31,      -2.33978456,     -2.077919967
             1.32,     -2.328471971,     -2.069136077
             1.33,     -2.315775789,     -2.058428836
             1.34,     -2.301683976,     -2.045787355
             1.35,      -2.28619334,     -2.031211339
             1.36,     -2.269308041,     -2.014709833
             1.37,     -2.251035652,     -1.996297765
             1.38,     -2.231382166,     -1.975991552
             1.39,     -2.210348535,      -1.95380609
              1.4,      -2.18792895,     -1.929753334
             1.41,     -2.164111698,     -1.903843182
             1.42,       -2.1388826,      -1.87608665
             1.43,     -2.112229464,     -1.846499908
             1.44,      -2.08414632,      -1.81510804
             1.45,     -2.054635219,     -1.781946601
             1.46,     -2.023705223,     -1.747060671
             1.47,     -1.991369019,     -1.710501852
             1.48,      -1.95763859,     -1.672324512
             1.49,      -1.92252233,     -1.632583373
              1.5,     -1.886024503,     -1.591333174
             1.51,     -1.848147053,     -1.548630335
             1.52,     -1.808892656,     -1.504535613
             1.53,      -1.76826706,     -1.459116067
             1.54,     -1.726280613,      -1.41244625
             1.55,     -1.682948412,     -1.364608202
             1.56,     -1.638289458,     -1.315690604
             1.57,     -1.592325329,     -1.265787572
             1.58,     -1.545078128,     -1.214996907
             1.59,     -1.496569167,     -1.163419027
              1.6,     -1.446818325,     -1.111156473
             1.61,     -1.395844114,     -1.058314002
             1.62,     -1.343664503,     -1.004999239
             1.63,     -1.290297959,    -0.9513234596
             1.64,     -1.235764218,    -0.8974020888
             1.65,     -1.180085045,    -0.8433551529
             1.66,      -1.12328457,     -0.789307355
             1.67,     -1.065389423,    -0.7353879792
             1.68,     -1.006428594,    -0.6817305752
             1.69,    -0.9464328075,    -0.6284723174
              1.7,    -0.8854339217,    -0.5757534076
             1.71,     -0.823464194,    -0.5237164338
             1.72,    -0.7605559186,    -0.4725060122
             1.73,    -0.6967413962,    -0.4222686583
             1.74,    -0.6320528092,    -0.3731526016
             1.75,    -0.5665220667,     -0.325307593
             1.76,    -0.5001804374,    -0.2788846061
             1.77,    -0.4330580455,    -0.2340355025
             1.78,    -0.3651833461,    -0.1909127408
             1.79,    -0.2965825051,    -0.1496691007
              1.8,    -0.2272788052,    -0.1104574993
             1.81,    -0.1572919452,   -0.07343084019
             1.82,   -0.08663766081,   -0.03874210933
             1.83,   -0.01532751368,  -0.006544614596
             1.84,     0.0566313056,    0.02300771379
             1.85,     0.1292357505,    0.04975980258
             1.86,     0.2024865007,    0.07355484127
             1.87,     0.2763877478,    0.09423378074
             1.88,     0.3509472265,      0.111634909
             1.89,     0.4261770187,     0.1255936216
              1.9,     0.5020948825,     0.1359421894
             1.91,     0.5787264271,     0.1425095018
             1.92,     0.6561077083,     0.1451205273
             1.93,     0.7342876396,     0.1435952715
             1.94,     0.8133303672,     0.1377472576
             1.95,     0.8933171871,     0.1273814477
             1.96,     0.9743477648,     0.1122916312
             1.97,      1.056540702,    0.09225739823
             1.98,      1.140033152,    0.06704078954
             1.99,      1.224979495,    0.03638280974
                2,      1.311549236, -4.950781343e-15
              nan,     -2.370501135,     -1.658706391
