                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    3.9386991021E-03,    0.0000000000E+00,    7.8539818923E-01,                  NaN
    3.9062500000E-03,    3.4893478918E-04,    3.8967649599E-09,    7.8539818923E-01,                  NaN
    7.8125000000E-03,   -9.7813075817E-04,   -1.3238795730E-07,    7.8539818923E-01,                  NaN
    1.1718750000E-02,   -7.9346827458E-04,   -4.0958764158E-07,    7.8539818923E-01,                  NaN
    1.5625000000E-02,   -1.8810242121E-03,   -1.3602409035E-06,    7.8539818923E-01,                  NaN
    1.9531250000E-02,   -3.6053862491E-03,   -3.4825226844E-06,    7.8539818923E-01,                  NaN
    2.3437500000E-02,   -5.5815906521E-03,   -7.2345435849E-06,    7.8539818923E-01,                  NaN
    2.7343750000E-02,   -8.2672604670E-03,   -1.3715074844E-05,    7.8539818923E-01,                  NaN
    3.1250000000E-02,   -1.1809407456E-02,   -2.4244595800E-05,    7.8539818923E-01,                  NaN
    3.5156250000E-02,   -1.5918309805E-02,   -3.9709462517E-05,    7.8539818923E-01,                  NaN
    3.9062500000E-02,   -2.0362517489E-02,   -6.0841975610E-05,    7.8539818923E-01,                  NaN
    4.2968750000E-02,   -2.5131959361E-02,   -8.8763806434E-05,    7.8539818923E-01,                  NaN
    4.6875000000E-02,   -3.0293791723E-02,   -1.2500460177E-04,    7.8539818923E-01,                  NaN
    5.0781250000E-02,   -3.5873069914E-02,   -1.7120093442E-04,    7.8539818923E-01,                  NaN
    5.4687500000E-02,   -4.1838605843E-02,   -2.2887938755E-04,    7.8539818923E-01,                  NaN
    5.8593750000E-02,   -4.8135921207E-02,   -2.9942974599E-04,    7.8539818923E-01,                  NaN
    6.2500000000E-02,   -5.4726335531E-02,   -3.8424487680E-04,    7.8539818923E-01,                  NaN
    6.6406250000E-02,   -6.1610441099E-02,   -4.8493830260E-04,    7.8539818923E-01,                  NaN
    7.0312500000E-02,   -6.8824490601E-02,   -6.0348186791E-04,    7.8539818923E-01,                  NaN
    7.4218750000E-02,   -7.6418749704E-02,   -7.4217412815E-04,    7.8539818923E-01,                  NaN
    7.8125000000E-02,   -8.4437968125E-02,   -9.0350593865E-04,    7.8539818923E-01,                  NaN
    8.2031250000E-02,   -9.2914398151E-02,   -1.0900480444E-03,    7.8539818923E-01,                  NaN
    8.5937500000E-02,   -1.0186860412E-01,   -1.3044054680E-03,    7.8539818923E-01,                  NaN
    8.9843750000E-02,   -1.1130937712E-01,   -1.5491906105E-03,    7.8539818923E-01,                  NaN
    9.3750000000E-02,   -1.2123093354E-01,   -1.8269660434E-03,    7.8539818923E-01,                  NaN
    9.7656250000E-02,   -1.3161185200E-01,   -2.1401704828E-03,    7.8539818923E-01,                  NaN
    1.0156250000E-01,   -1.4241913448E-01,   -2.4910764611E-03,    7.8539818923E-01,                  NaN
    1.0546875000E-01,   -1.5361569324E-01,   -2.8818035730E-03,    7.8539818923E-01,                  NaN
    1.0937500000E-01,   -1.6516693372E-01,   -3.3143698133E-03,    7.8539818923E-01,                  NaN
    1.1328125000E-01,   -1.7704385764E-01,   -3.7907510660E-03,    7.8539818923E-01,                  NaN
    1.1718750000E-01,   -1.8922337455E-01,   -4.3129356071E-03,    7.8539818923E-01,                  NaN
    1.2109375000E-01,   -2.0168804733E-01,   -4.8829797564E-03,    7.8539818923E-01,                  NaN
    1.2500000000E-01,   -2.1442671839E-01,   -5.5030746049E-03,    7.8539818923E-01,                  NaN
    1.2890625000E-01,   -2.2743584326E-01,   -6.1756230751E-03,    7.8539818923E-01,                  NaN
    1.3281250000E-01,   -2.4072034346E-01,   -6.9033103050E-03,    7.8539818923E-01,                  NaN
    1.3671875000E-01,   -2.5429270186E-01,   -7.6891358248E-03,    7.8539818923E-01,                  NaN
    1.4062500000E-01,   -2.6816949144E-01,   -8.5363692759E-03,    7.8539818923E-01,                  NaN
    1.4453125000E-01,   -2.8236526246E-01,   -9.4483991178E-03,    7.8539818923E-01,                  NaN
    1.4843750000E-01,   -2.9688462793E-01,   -1.0428469201E-02,    7.8539818923E-01,                  NaN
    1.5234375000E-01,   -3.1171424586E-01,   -1.1479334706E-02,    7.8539818923E-01,                  NaN
    1.5625000000E-01,   -3.2681673744E-01,   -1.2602900342E-02,    7.8539818923E-01,                  NaN
    1.6015625000E-01,   -3.4212810038E-01,   -1.3799913333E-02,    7.8539818923E-01,                  NaN
    1.6406250000E-01,   -3.5755909918E-01,   -1.5069767489E-02,    7.8539818923E-01,                  NaN
    1.6796875000E-01,   -3.7300004120E-01,   -1.6410443316E-02,    7.8539818923E-01,                  NaN
    1.7187500000E-01,   -3.8832778040E-01,   -1.7818580166E-02,    7.8539818923E-01,                  NaN
    1.7578125000E-01,   -4.0341379685E-01,   -1.9289661021E-02,    7.8539818923E-01,                  NaN
    1.7968750000E-01,   -4.1813248525E-01,   -2.0818288035E-02,    7.8539818923E-01,                  NaN
    1.8359375000E-01,   -4.3236902329E-01,   -2.2398528607E-02,    7.8539818923E-01,                  NaN
    1.8750000000E-01,   -4.4602625764E-01,   -2.4024309452E-02,    7.8539818923E-01,                  NaN
    1.9140625000E-01,   -4.5903002467E-01,   -2.5689827238E-02,    7.8539818923E-01,                  NaN
    1.9531250000E-01,   -4.7133234925E-01,   -2.7389932779E-02,    7.8539818923E-01,                  NaN
    1.9921875000E-01,   -4.8291213385E-01,   -2.9120439320E-02,    7.8539818923E-01,                  NaN
    2.0312500000E-01,   -4.9377325737E-01,   -3.0878310274E-02,    7.8539818923E-01,                  NaN
    2.0703125000E-01,   -5.0394037534E-01,   -3.2661698877E-02,    7.8539818923E-01,                  NaN
    2.1093750000E-01,   -5.1345304499E-01,   -3.4469836500E-02,    7.8539818923E-01,                  NaN
    2.1484375000E-01,   -5.2235901758E-01,   -3.6302790969E-02,    7.8539818923E-01,                  NaN
    2.1875000000E-01,   -5.3070758067E-01,   -3.8161133564E-02,    7.8539818923E-01,                  NaN
    2.2265625000E-01,   -5.3854372395E-01,   -4.0045562608E-02,    7.8539818923E-01,                  NaN
    2.2656250000E-01,   -5.4590368335E-01,   -4.1956532477E-02,    7.8539818923E-01,                  NaN
    2.3046875000E-01,   -5.5281217055E-01,   -4.3893932181E-02,    7.8539818923E-01,                  NaN
    2.3437500000E-01,   -5.5928136463E-01,   -4.5856849589E-02,    7.8539818923E-01,                  NaN
    2.3828125000E-01,   -5.6531155551E-01,   -4.7843446145E-02,    7.8539818923E-01,                  NaN
    2.4218750000E-01,   -5.7089318636E-01,   -4.9850952724E-02,    7.8539818923E-01,                  NaN
    2.4609375000E-01,   -5.7600992419E-01,   -5.1875781095E-02,    7.8539818923E-01,                  NaN
    2.5000000000E-01,   -5.8064229894E-01,   -5.3913729724E-02,    7.8539818923E-01,                  NaN
    2.5390625000E-01,   -5.8477141058E-01,   -5.5960250336E-02,    7.8539818923E-01,                  NaN
    2.5781250000E-01,   -5.8838222518E-01,   -5.8010734730E-02,    7.8539818923E-01,                  NaN
    2.6171875000E-01,   -5.9146606539E-01,   -6.0060780785E-02,    7.8539818923E-01,                  NaN
    2.6562500000E-01,   -5.9402204104E-01,   -6.2106402502E-02,    7.8539818923E-01,                  NaN
    2.6953125000E-01,   -5.9605733534E-01,   -6.4144159578E-02,    7.8539818923E-01,                  NaN
    2.7343750000E-01,   -5.9758642382E-01,   -6.6171195160E-02,    7.8539818923E-01,                  NaN
    2.7734375000E-01,   -5.9862944109E-01,   -6.8185184890E-02,    7.8539818923E-01,                  NaN
    2.8125000000E-01,   -5.9921001032E-01,   -7.0184214615E-02,    7.8539818923E-01,                  NaN
    2.8515625000E-01,   -5.9935290370E-01,   -7.2166616188E-02,    7.8539818923E-01,                  NaN
    2.8906250000E-01,   -5.9908191150E-01,   -7.4130798219E-02,    7.8539818923E-01,                  NaN
    2.9296875000E-01,   -5.9841826385E-01,   -7.6075110580E-02,    7.8539818923E-01,                  NaN
    2.9687500000E-01,   -5.9737987655E-01,   -7.7997777769E-02,    7.8539818923E-01,                  NaN
    3.0078125000E-01,   -5.9598158355E-01,   -7.9896927718E-02,    7.8539818923E-01,                  NaN
    3.0468750000E-01,   -5.9423638653E-01,   -8.1770730961E-02,    7.8539818923E-01,                  NaN
    3.0859375000E-01,   -5.9215761485E-01,   -8.3617651681E-02,    7.8539818923E-01,                  NaN
    3.1250000000E-01,   -5.8976175282E-01,   -8.5436797286E-02,    7.8539818923E-01,                  NaN
    3.1640625000E-01,   -5.8707157985E-01,   -8.7228337835E-02,    7.8539818923E-01,                  NaN
    3.2031250000E-01,   -5.8411919549E-01,   -8.8993951853E-02,    7.8539818923E-01,                  NaN
    3.2421875000E-01,   -5.8094847677E-01,   -9.0737242660E-02,    7.8539818923E-01,                  NaN
    3.2812500000E-01,   -5.7761655321E-01,   -9.2464063466E-02,    7.8539818923E-01,                  NaN
    3.3203125000E-01,   -5.7419398279E-01,   -9.4182692335E-02,    7.8539818923E-01,                  NaN
    3.3593750000E-01,   -5.7076346254E-01,   -9.5903810797E-02,    7.8539818923E-01,                  NaN
    3.3984375000E-01,   -5.6741708994E-01,   -9.7640262145E-02,    7.8539818923E-01,                  NaN
    3.4375000000E-01,   -5.6425237900E-01,   -9.9406593536E-02,    7.8539818923E-01,                  NaN
    3.4765625000E-01,   -5.6136739530E-01,   -1.0121841413E-01,    7.8539818923E-01,                  NaN
    3.5156250000E-01,   -5.5885549153E-01,   -1.0309162647E-01,    7.8539818923E-01,                  NaN
    3.5546875000E-01,   -5.5680018025E-01,   -1.0504160588E-01,    7.8539818923E-01,                  NaN
    3.5937500000E-01,   -5.5527066850E-01,   -1.0708241074E-01,    7.8539818923E-01,                  NaN
    3.6328125000E-01,   -5.5431850658E-01,   -1.0922610524E-01,    7.8539818923E-01,                  NaN
    3.6718750000E-01,   -5.5397568187E-01,   -1.1148226564E-01,    7.8539818923E-01,                  NaN
    3.7109375000E-01,   -5.5425433164E-01,   -1.1385772210E-01,    7.8539818923E-01,                  NaN
    3.7500000000E-01,   -5.5514807127E-01,   -1.1635656304E-01,    7.8539818923E-01,                  NaN
    3.7890625000E-01,   -5.5663476147E-01,   -1.1898039852E-01,    7.8539818923E-01,                  NaN
    3.8281250000E-01,   -5.5868038505E-01,   -1.2172884940E-01,    7.8539818923E-01,                  NaN
    3.8671875000E-01,   -5.6124359176E-01,   -1.2460020226E-01,    7.8539818923E-01,                  NaN
    3.9062500000E-01,   -5.6428041708E-01,   -1.2759215222E-01,    7.8539818923E-01,                  NaN
    3.9453125000E-01,   -5.6774869253E-01,   -1.3070254881E-01,    7.8539818923E-01,                  NaN
    3.9843750000E-01,   -5.7161171850E-01,   -1.3393006092E-01,    7.8539818923E-01,                  NaN
    4.0234375000E-01,   -5.7584087349E-01,   -1.3727468815E-01,    7.8539818923E-01,                  NaN
    4.0625000000E-01,   -5.8041698834E-01,   -1.4073806825E-01,    7.8539818923E-01,                  NaN
    4.1015625000E-01,   -5.8533047102E-01,   -1.4432355750E-01,    7.8539818923E-01,                  NaN
    4.1406250000E-01,   -5.9058029882E-01,   -1.4803608685E-01,    7.8539818923E-01,                  NaN
    4.1796875000E-01,   -5.9617210309E-01,   -1.5188181942E-01,    7.8539818923E-01,                  NaN
    4.2187500000E-01,   -6.0211564993E-01,   -1.5586765487E-01,    7.8539818923E-01,                  NaN
    4.2578125000E-01,   -6.0842208614E-01,   -1.6000064894E-01,    7.8539818923E-01,                  NaN
    4.2968750000E-01,   -6.1510130768E-01,   -1.6428742266E-01,    7.8539818923E-01,                  NaN
    4.3359375000E-01,   -6.2215972361E-01,   -1.6873362456E-01,    7.8539818923E-01,                  NaN
    4.3750000000E-01,   -6.2959861188E-01,   -1.7334349908E-01,    7.8539818923E-01,                  NaN
    4.4140625000E-01,   -6.3741319071E-01,   -1.7811960307E-01,    7.8539818923E-01,                  NaN
    4.4531250000E-01,   -6.4559242564E-01,   -1.8306269189E-01,    7.8539818923E-01,                  NaN
    4.4921875000E-01,   -6.5411947220E-01,   -1.8817176831E-01,    7.8539818923E-01,                  NaN
    4.5312500000E-01,   -6.6297257122E-01,   -1.9344426350E-01,    7.8539818923E-01,                  NaN
    4.5703125000E-01,   -6.7212617749E-01,   -1.9887630474E-01,    7.8539818923E-01,                  NaN
    4.6093750000E-01,   -6.8155209083E-01,   -2.0446302004E-01,    7.8539818923E-01,                  NaN
    4.6484375000E-01,   -6.9122035488E-01,   -2.1019881613E-01,    7.8539818923E-01,                  NaN
    4.6875000000E-01,   -7.0109973822E-01,   -2.1607756227E-01,    7.8539818923E-01,                  NaN
    4.7265625000E-01,   -7.1115770162E-01,   -2.2209263297E-01,    7.8539818923E-01,                  NaN
    4.7656250000E-01,   -7.2135984071E-01,   -2.2823679190E-01,    7.8539818923E-01,                  NaN
    4.8046875000E-01,   -7.3166887603E-01,   -2.3450192089E-01,    7.8539818923E-01,                  NaN
    4.8437500000E-01,   -7.4204335277E-01,   -2.4087861803E-01,    7.8539818923E-01,                  NaN
    4.8828125000E-01,   -7.5243628405E-01,   -2.4735571292E-01,    7.8539818923E-01,                  NaN
    4.9218750000E-01,   -7.6279400934E-01,   -2.5391977248E-01,    7.8539818923E-01,                  NaN
    4.9609375000E-01,   -7.7305552881E-01,   -2.6055468190E-01,    7.8539818923E-01,                  NaN
    5.0000000000E-01,   -7.8315252762E-01,   -2.6724138364E-01,    7.8539818923E-01,                  NaN
    5.0390625000E-01,   -7.9301023300E-01,   -2.7395784464E-01,    7.8539818923E-01,                  NaN
    5.0781250000E-01,   -8.0254915169E-01,   -2.8067929950E-01,    7.8539818923E-01,                  NaN
    5.1171875000E-01,   -8.1168762388E-01,   -2.8737878740E-01,    7.8539818923E-01,                  NaN
    5.1562500000E-01,   -8.2034501961E-01,   -2.9402796552E-01,    7.8539818923E-01,                  NaN
    5.1953125000E-01,   -8.2844530643E-01,   -3.0059814469E-01,    7.8539818923E-01,                  NaN
    5.2343750000E-01,   -8.3592065491E-01,   -3.0706146238E-01,    7.8539818923E-01,                  NaN
    5.2734375000E-01,   -8.4271472449E-01,   -3.1339208757E-01,    7.8539818923E-01,                  NaN
    5.3125000000E-01,   -8.4878529358E-01,   -3.1956734284E-01,    7.8539818923E-01,                  NaN
    5.3515625000E-01,   -8.5410595679E-01,   -3.2556863286E-01,    7.8539818923E-01,                  NaN
    5.3906250000E-01,   -8.5866670564E-01,   -3.3138208563E-01,    7.8539818923E-01,                  NaN
    5.4296875000E-01,   -8.6247332765E-01,   -3.3699884255E-01,    7.8539818923E-01,                  NaN
    5.4687500000E-01,   -8.6554568057E-01,   -3.4241496958E-01,    7.8539818923E-01,                  NaN
    5.5078125000E-01,   -8.6791501239E-01,   -3.4763100072E-01,    7.8539818923E-01,                  NaN
    5.5468750000E-01,   -8.6962060094E-01,   -3.5265116646E-01,    7.8539818923E-01,                  NaN
    5.5859375000E-01,   -8.7070604776E-01,   -3.5748238998E-01,    7.8539818923E-01,                  NaN
    5.6250000000E-01,   -8.7121557170E-01,   -3.6213315220E-01,    7.8539818923E-01,                  NaN
    5.6640625000E-01,   -8.7119063879E-01,   -3.6661233867E-01,    7.8539818923E-01,                  NaN
    5.7031250000E-01,   -8.7066724055E-01,   -3.7092818449E-01,    7.8539818923E-01,                  NaN
    5.7421875000E-01,   -8.6967414998E-01,   -3.7508744776E-01,    7.8539818923E-01,                  NaN
