                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -1.1746930068E-05,    0.0000000000E+00,    7.8539816473E-01,                  NaN
    3.9062500000E-03,   -2.2372447204E-04,   -9.1685446561E-09,    7.8539816473E-01,                  NaN
    7.8125000000E-03,   -8.5321308869E-04,   -1.2112593575E-07,    7.8539816473E-01,                  NaN
    1.1718750000E-02,   -1.8766822079E-03,   -5.5851706722E-07,    7.8539816473E-01,                  NaN
    1.5625000000E-02,   -3.3045322068E-03,   -1.6762968354E-06,    7.8539816473E-01,                  NaN
    1.9531250000E-02,   -5.1373397542E-03,   -3.9527792667E-06,    7.8539816473E-01,                  NaN
    2.3437500000E-02,   -7.3780790189E-03,   -7.9898548526E-06,    7.8539816473E-01,                  NaN
    2.7343750000E-02,   -1.0030216197E-02,   -1.4512811236E-05,    7.8539816473E-01,                  NaN
    3.1250000000E-02,   -1.3096908169E-02,   -2.4368833336E-05,    7.8539816473E-01,                  NaN
    3.5156250000E-02,   -1.6581083185E-02,   -3.8525777622E-05,    7.8539816473E-01,                  NaN
    3.9062500000E-02,   -2.0485711465E-02,   -5.8071578845E-05,    7.8539816473E-01,                  NaN
    4.2968750000E-02,   -2.4813906119E-02,   -8.4213986377E-05,    7.8539816473E-01,                  NaN
    4.6875000000E-02,   -2.9568290327E-02,   -1.1827803922E-04,    7.8539816473E-01,                  NaN
    5.0781250000E-02,   -3.4750765457E-02,   -1.6170258274E-04,    7.8539816473E-01,                  NaN
    5.4687500000E-02,   -4.0363071160E-02,   -2.1603939427E-04,    7.8539816473E-01,                  NaN
    5.8593750000E-02,   -4.6406855900E-02,   -2.8295203045E-04,    7.8539816473E-01,                  NaN
    6.2500000000E-02,   -5.2883170707E-02,   -3.6421126756E-04,    7.8539816473E-01,                  NaN
    6.6406250000E-02,   -5.9792507913E-02,   -4.6169142457E-04,    7.8539816473E-01,                  NaN
    7.0312500000E-02,   -6.7135133606E-02,   -5.7736869501E-04,    7.8539816473E-01,                  NaN
