Time, Y-Force, Work integrand, Mass, Mass error
0.0000000000e+00, +0.0000000000e+00, +0.0000000000e+00, NaN, NaN
1.0000000000e-02, -2.3373347502e-02, -3.6763257766e-06, NaN, NaN
2.0000000000e-02, -4.6392563801e-02, -2.9299123720e-05, NaN, NaN
3.0000000000e-02, -6.9060900662e-02, -9.8285152424e-05, NaN, NaN
4.0000000000e-02, -9.1373207608e-02, -2.3126569896e-04, NaN, NaN
5.0000000000e-02, -1.1332020366e-01, -4.4798208142e-04, NaN, NaN
6.0000000000e-02, -1.3491470290e-01, -7.6734797518e-04, NaN, NaN
7.0000000000e-02, -1.5616048555e-01, -1.2073143244e-03, NaN, NaN
8.0000000000e-02, -1.7706234270e-01, -1.7850465195e-03, NaN, NaN
9.0000000000e-02, -1.9764900056e-01, -2.5170075873e-03, NaN, NaN
1.0000000000e-01, -2.1783987521e-01, -3.4174655383e-03, NaN, NaN
1.1000000000e-01, -2.3763214163e-01, -4.5003756123e-03, NaN, NaN
1.2000000000e-01, -2.5711409390e-01, -5.7803961601e-03, NaN, NaN
1.3000000000e-01, -2.7633008337e-01, -7.2711455902e-03, NaN, NaN
1.4000000000e-01, -2.9504235446e-01, -8.9787997124e-03, NaN, NaN
1.5000000000e-01, -3.1349693408e-01, -1.0919646429e-02, NaN, NaN
1.6000000000e-01, -3.3151897746e-01, -1.3098263956e-02, NaN, NaN
1.7000000000e-01, -3.4920831513e-01, -1.5525868140e-02, NaN, NaN
1.8000000000e-01, -3.6657462252e-01, -1.8211922050e-02, NaN, NaN
1.9000000000e-01, -3.8368757960e-01, -2.1167358250e-02, NaN, NaN
2.0000000000e-01, -4.0020684252e-01, -2.4380132145e-02, NaN, NaN
2.1000000000e-01, -4.1654255429e-01, -2.7876149484e-02, NaN, NaN
2.2000000000e-01, -4.3249689824e-01, -3.1650350289e-02, NaN, NaN
2.3000000000e-01, -4.4821612310e-01, -3.5715672069e-02, NaN, NaN
2.4000000000e-01, -4.6333895131e-01, -4.0049993330e-02, NaN, NaN
2.5000000000e-01, -4.7844913119e-01, -4.4698048532e-02, NaN, NaN
2.6000000000e-01, -4.9274491241e-01, -4.9599189883e-02, NaN, NaN
2.7000000000e-01, -5.0715615035e-01, -5.4828344100e-02, NaN, NaN
2.8000000000e-01, -5.2089867084e-01, -6.0318841825e-02, NaN, NaN
2.9000000000e-01, -5.3428850148e-01, -6.6096525480e-02, NaN, NaN
3.0000000000e-01, -5.4749195652e-01, -7.2178737840e-02, NaN, NaN
3.1000000000e-01, -5.6037304611e-01, -7.8548433640e-02, NaN, NaN
3.2000000000e-01, -5.7288816453e-01, -8.5199395422e-02, NaN, NaN
3.3000000000e-01, -5.8494766680e-01, -9.2114309692e-02, NaN, NaN
3.4000000000e-01, -5.9671554822e-01, -9.9312026230e-02, NaN, NaN
3.5000000000e-01, -6.0784244700e-01, -1.0673754435e-01, NaN, NaN
3.6000000000e-01, -6.1883579859e-01, -1.1445554640e-01, NaN, NaN
3.7000000000e-01, -6.2956430020e-01, -1.2244579291e-01, NaN, NaN
3.8000000000e-01, -6.3979314034e-01, -1.3065297436e-01, NaN, NaN
3.9000000000e-01, -6.4992103220e-01, -1.3915396801e-01, NaN, NaN
4.0000000000e-01, -6.5928592022e-01, -1.4782211141e-01, NaN, NaN
4.1000000000e-01, -6.6870491545e-01, -1.5678669692e-01, NaN, NaN
4.2000000000e-01, -6.7765995399e-01, -1.6595536798e-01, NaN, NaN
4.3000000000e-01, -6.8599186514e-01, -1.7528113202e-01, NaN, NaN
4.4000000000e-01, -6.9410315896e-01, -1.8483402578e-01, NaN, NaN
4.5000000000e-01, -7.0254882945e-01, -1.9473143555e-01, NaN, NaN
4.6000000000e-01, -7.0966528456e-01, -2.0459094563e-01, NaN, NaN
4.7000000000e-01, -7.1670299220e-01, -2.1469267337e-01, NaN, NaN
4.8000000000e-01, -7.2354712628e-01, -2.2498327067e-01, NaN, NaN
4.9000000000e-01, -7.2990283890e-01, -2.3540447099e-01, NaN, NaN
5.0000000000e-01, -7.3611045259e-01, -2.4602802699e-01, NaN, NaN
5.1000000000e-01, -7.4192240314e-01, -2.5673805454e-01, NaN, NaN
5.2000000000e-01, -7.4726467994e-01, -2.6757507515e-01, NaN, NaN
5.3000000000e-01, -7.5212669107e-01, -2.7846761585e-01, NaN, NaN
5.4000000000e-01, -7.5653784347e-01, -2.8942064179e-01, NaN, NaN
5.5000000000e-01, -7.6110570419e-01, -3.0060983277e-01, NaN, NaN
5.6000000000e-01, -7.6529649760e-01, -3.1187524815e-01, NaN, NaN
5.7000000000e-01, -7.6842450620e-01, -3.2298593852e-01, NaN, NaN
5.8000000000e-01, -7.7198534185e-01, -3.3438131208e-01, NaN, NaN
5.9000000000e-01, -7.7445841773e-01, -3.4556087466e-01, NaN, NaN
6.0000000000e-01, -7.7705466939e-01, -3.5695861125e-01, NaN, NaN
6.1000000000e-01, -7.7957410117e-01, -3.6846010994e-01, NaN, NaN
6.2000000000e-01, -7.8110401494e-01, -3.7972200041e-01, NaN, NaN
6.3000000000e-01, -7.8270738474e-01, -3.9113331402e-01, NaN, NaN
6.4000000000e-01, -7.8377780936e-01, -4.0246777778e-01, NaN, NaN
6.5000000000e-01, -7.8484157015e-01, -4.1389153511e-01, NaN, NaN
6.6000000000e-01, -7.8470043621e-01, -4.2493974529e-01, NaN, NaN
6.7000000000e-01, -7.8492794544e-01, -4.3620052007e-01, NaN, NaN
6.8000000000e-01, -7.8538178070e-01, -4.4764633874e-01, NaN, NaN
6.9000000000e-01, -7.8442757500e-01, -4.5857396370e-01, NaN, NaN
7.0000000000e-01, -7.8328517983e-01, -4.6944826227e-01, NaN, NaN
7.1000000000e-01, -7.8213675408e-01, -4.8041723781e-01, NaN, NaN
7.2000000000e-01, -7.8007796163e-01, -4.9095085548e-01, NaN, NaN
7.3000000000e-01, -7.7832394838e-01, -5.0167994006e-01, NaN, NaN
7.4000000000e-01, -7.7553871178e-01, -5.1190991461e-01, NaN, NaN
7.5000000000e-01, -7.7283956598e-01, -5.2222667877e-01, NaN, NaN
7.6000000000e-01, -7.6988641042e-01, -5.3246088316e-01, NaN, NaN
7.7000000000e-01, -7.6593530183e-01, -5.4212989543e-01, NaN, NaN
7.8000000000e-01, -7.6208292488e-01, -5.5179138372e-01, NaN, NaN
7.9000000000e-01, -7.5822283410e-01, -5.6151209402e-01, NaN, NaN
8.0000000000e-01, -7.5329378219e-01, -5.7049099365e-01, NaN, NaN
8.1000000000e-01, -7.4869080399e-01, -5.7972244522e-01, NaN, NaN
8.2000000000e-01, -7.4372543160e-01, -5.8862444094e-01, NaN, NaN
8.3000000000e-01, -7.3782045020e-01, -5.9696383807e-01, NaN, NaN
8.4000000000e-01, -7.3161585104e-01, -6.0498830573e-01, NaN, NaN
8.5000000000e-01, -7.2536428643e-01, -6.1302133035e-01, NaN, NaN
8.6000000000e-01, -7.1860778918e-01, -6.2049299035e-01, NaN, NaN
8.7000000000e-01, -7.1183050387e-01, -6.2794433155e-01, NaN, NaN
8.8000000000e-01, -7.0347927090e-01, -6.3415291742e-01, NaN, NaN
8.9000000000e-01, -6.9667128249e-01, -6.4137654401e-01, NaN, NaN
9.0000000000e-01, -6.8799523264e-01, -6.4703379823e-01, NaN, NaN
9.1000000000e-01, -6.7984594670e-01, -6.5286422545e-01, NaN, NaN
9.2000000000e-01, -6.7126223283e-01, -6.5827329856e-01, NaN, NaN
9.3000000000e-01, -6.6190146675e-01, -6.6297926355e-01, NaN, NaN
9.4000000000e-01, -6.5236830972e-01, -6.6745213958e-01, NaN, NaN
9.5000000000e-01, -6.4258848247e-01, -6.7118579581e-01, NaN, NaN
9.6000000000e-01, -6.3219082988e-01, -6.7454646420e-01, NaN, NaN
9.7000000000e-01, -6.2146123421e-01, -6.7721047331e-01, NaN, NaN
