Time, Y-Force, Work integrand, Mass, Mass error
1.0000000000e-02, -2.3303725552e-02, -3.6456199737e-06, NaN, NaN
2.0000000000e-02, -4.6246211347e-02, -2.9102562382e-05, NaN, NaN
3.0000000000e-02, -6.8861199911e-02, -9.7720528776e-05, NaN, NaN
4.0000000000e-02, -9.1127127543e-02, -2.3008720833e-04, NaN, NaN
5.0000000000e-02, -1.1300166646e-01, -4.4578383950e-04, NaN, NaN
6.0000000000e-02, -1.3441146422e-01, -7.6319320004e-04, NaN, NaN
7.0000000000e-02, -1.5579983028e-01, -1.2023795194e-03, NaN, NaN
8.0000000000e-02, -1.7681393723e-01, -1.7797325375e-03, NaN, NaN
9.0000000000e-02, -1.9727886718e-01, -2.5084228615e-03, NaN, NaN
1.0000000000e-01, -2.1705173464e-01, -3.4008021230e-03, NaN, NaN
1.1000000000e-01, -2.3708336858e-01, -4.4847098386e-03, NaN, NaN
1.2000000000e-01, -2.5700690984e-01, -5.7690832893e-03, NaN, NaN
1.3000000000e-01, -2.7553918266e-01, -7.2416399564e-03, NaN, NaN
1.4000000000e-01, -2.9424975522e-01, -8.9465538012e-03, NaN, NaN
1.5000000000e-01, -3.1297881062e-01, -1.0889854243e-02, NaN, NaN
1.6000000000e-01, -3.3093241181e-01, -1.3062795264e-02, NaN, NaN
1.7000000000e-01, -3.4863266712e-01, -1.5484675488e-02, NaN, NaN
1.8000000000e-01, -3.6591289234e-01, -1.8158850264e-02, NaN, NaN
1.9000000000e-01, -3.8310133307e-01, -2.1117736862e-02, NaN, NaN
2.0000000000e-01, -3.9964054992e-01, -2.4318668659e-02, NaN, NaN
2.1000000000e-01, -4.1543196432e-01, -2.7781050456e-02, NaN, NaN
2.2000000000e-01, -4.3146655867e-01, -3.1553219411e-02, NaN, NaN
2.3000000000e-01, -4.4764548445e-01, -3.5638255048e-02, NaN, NaN
2.4000000000e-01, -4.6302040932e-01, -3.9990866838e-02, NaN, NaN
2.5000000000e-01, -4.7670348714e-01, -4.4521478137e-02, NaN, NaN
2.6000000000e-01, -4.9295121055e-01, -4.9564497011e-02, NaN, NaN
2.7000000000e-01, -5.0602464986e-01, -5.4667653454e-02, NaN, NaN
2.8000000000e-01, -5.1896816648e-01, -6.0082189171e-02, NaN, NaN
2.9000000000e-01, -5.3311970508e-01, -6.5914113543e-02, NaN, NaN
3.0000000000e-01, -5.4574147017e-01, -7.1918167069e-02, NaN, NaN
3.1000000000e-01, -5.5880114873e-01, -7.8282786909e-02, NaN, NaN
3.2000000000e-01, -5.7100973874e-01, -8.4909320842e-02, NaN, NaN
3.3000000000e-01, -5.8419880241e-01, -9.1950710913e-02, NaN, NaN
