                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    1.0034525237E-05,    0.0000000000E+00,                 NaN,                  NaN
    8.1048719400E-03,    2.6394462122E-03,   -4.3700856273E-06,                 NaN,                  NaN
    2.4314615800E-02,    2.2314933306E-02,   -3.0838247012E-04,                 NaN,                  NaN
    5.5752004900E-02,    1.0573380788E-01,   -6.4626966243E-03,                 NaN,                  NaN
    1.1167285700E-01,    3.5947250624E-01,   -6.0921111628E-02,                 NaN,                  NaN
    1.9945645100E-01,    9.3428339225E-01,   -2.5722710532E-01,                 NaN,                  NaN
    3.1953382300E-01,    1.9871637994E+00,   -6.7406962864E-01,                 NaN,                  NaN
    4.6478078100E-01,    3.2366381421E+00,   -1.2253058921E+00,                 NaN,                  NaN
    6.2533665500E-01,    3.1957569978E+00,   -7.8048276801E-01,                 NaN,                  NaN
    7.9340182700E-01,    1.9280265949E+00,    4.9882818973E-01,                 NaN,                  NaN
    9.6454522000E-01,    1.1741385084E+00,    9.4166000343E-01,                 NaN,                  NaN
    1.1367719000E+00,    7.7819241438E-01,   -1.1843745488E-01,                 NaN,                  NaN
    1.3093310600E+00,   -5.3801278486E-01,   -2.9438607752E+00,                 NaN,                  NaN
    1.4819798800E+00,   -3.1881231255E+00,   -5.7681384926E+00,                 NaN,                  NaN
    1.6546500000E+00,   -3.4939271655E+00,   -3.4411485212E+00,                 NaN,                  NaN
    1.8273245900E+00,   -5.2462211603E-01,    1.7667174875E-02,                 NaN,                  NaN
    2.0000000000E+00,    1.8830986991E+00,    0.0000000000E+00,                 NaN,                  NaN
                 NaN,    8.9099575919E-01,   -2.2938783059E+00,                 NaN,                  NaN
