                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -3.3998668104E-07,    0.0000000000E+00,                 NaN,                  NaN
    3.7890624600E-02,   -1.9595118087E-02,   -4.1399575763E-05,                 NaN,                  NaN
    1.1367187400E-01,   -1.4760485869E-01,   -2.6982687022E-03,                 NaN,                  NaN
    2.5726516400E-01,   -5.1124358962E-01,   -4.4226484423E-02,                 NaN,                  NaN
    4.9292765700E-01,   -9.9598413124E-01,   -2.7353578740E-01,                 NaN,                  NaN
    8.1528553500E-01,   -1.6673845673E+00,   -9.8475956140E-01,                 NaN,                  NaN
    1.1921261900E+00,   -2.3799642686E+00,   -2.0493667575E+00,                 NaN,                  NaN
    1.5923974800E+00,   -1.4651835566E+00,   -1.1357771373E+00,                 NaN,                  NaN
    2.0000000000E+00,    1.3636994609E+00,    0.0000000000E+00,                 NaN,                  NaN
                 NaN,   -2.3697621528E+00,   -1.6549110000E+00,                 NaN,                  NaN
