                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -4.4706730458E-07,    0.0000000000E+00,                 NaN,                  NaN
    6.2500000000E-02,    1.3035129247E-01,   -9.5769189604E-03,                 NaN,                  NaN
    1.2500000000E-01,    4.3314069256E-01,   -8.3644371488E-02,                 NaN,                  NaN
    1.8750000000E-01,    8.4647205028E-01,   -2.2929088081E-01,                 NaN,                  NaN
    2.5000000000E-01,    1.3508251808E+00,   -4.1616720993E-01,                 NaN,                  NaN
    3.1250000000E-01,    1.9320284858E+00,   -6.4955314535E-01,                 NaN,                  NaN
    3.7500000000E-01,    2.5357419217E+00,   -9.2092599278E-01,                 NaN,                  NaN
    4.3750000000E-01,    3.0656757326E+00,   -1.1521491834E+00,                 NaN,                  NaN
    5.0000000000E-01,    3.4018850395E+00,   -1.2353847551E+00,                 NaN,                  NaN
    5.6250000000E-01,    3.4491234454E+00,   -1.1101231443E+00,                 NaN,                  NaN
    6.2500000000E-01,    3.2003832312E+00,   -7.9076576993E-01,                 NaN,                  NaN
    6.8750000000E-01,    2.7517979790E+00,   -3.3850769757E-01,                 NaN,                  NaN
    7.5000000000E-01,    2.2487106980E+00,    1.6732219200E-01,                 NaN,                  NaN
    8.1250000000E-01,    1.8108359513E+00,    6.2778896651E-01,                 NaN,                  NaN
    8.7500000000E-01,    1.4843913153E+00,    9.3019733709E-01,                 NaN,                  NaN
    9.3750000000E-01,    1.2556848182E+00,    9.9432102520E-01,                 NaN,                  NaN
    1.0000000000E+00,    1.0930486111E+00,    8.1978645831E-01,                 NaN,                  NaN
    1.0625000000E+00,    9.6014241993E-01,    4.6633660545E-01,                 NaN,                  NaN
    1.1250000000E+00,    8.0888785083E-01,   -1.8874942656E-02,                 NaN,                  NaN
    1.1875000000E+00,    5.6743242649E-01,   -6.8677340770E-01,                 NaN,                  NaN
    1.2500000000E+00,    1.3304709693E-01,   -1.6816108714E+00,                 NaN,                  NaN
    1.3125000000E+00,   -5.7933863221E-01,   -3.0165362964E+00,                 NaN,                  NaN
    1.3750000000E+00,   -1.5454891808E+00,   -4.4273032179E+00,                 NaN,                  NaN
    1.4375000000E+00,   -2.5862674645E+00,   -5.4760458007E+00,                 NaN,                  NaN
    1.5000000000E+00,   -3.4392299029E+00,   -5.8176205968E+00,                 NaN,                  NaN
    1.5625000000E+00,   -3.8628476517E+00,   -5.3293747518E+00,                 NaN,                  NaN
    1.6250000000E+00,   -3.7211075988E+00,   -4.1334293271E+00,                 NaN,                  NaN
    1.6875000000E+00,   -3.0300183092E+00,   -2.5675401254E+00,                 NaN,                  NaN
    1.7500000000E+00,   -1.9374141441E+00,   -1.0813393306E+00,                 NaN,                  NaN
    1.8125000000E+00,   -6.8057091095E-01,   -6.0459185407E-02,                 NaN,                  NaN
    1.8750000000E+00,    4.9333512507E-01,    3.6202007871E-01,                 NaN,                  NaN
    1.9375000000E+00,    1.4033611100E+00,    3.0790648309E-01,                 NaN,                  NaN
    2.0000000000E+00,    1.9397707223E+00,    0.0000000000E+00,                 NaN,                  NaN
                 NaN,    9.3234225323E-01,   -2.2829052706E+00,                 NaN,                  NaN
