                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -1.6666850262E-07,    0.0000000000E+00,                 NaN,                  NaN
    1.8185256000E-03,   -4.9988051166E-05,   -2.4774291128E-10,                 NaN,                  NaN
    5.4555768100E-03,   -4.3808591461E-04,   -1.9504984781E-08,                 NaN,                  NaN
    1.2587068400E-02,   -2.2878025172E-03,   -5.4027776260E-07,                 NaN,                  NaN
    2.5795616300E-02,   -9.3287065861E-03,   -9.1910816490E-06,                 NaN,                  NaN
    4.8219455300E-02,   -3.1006570491E-02,   -1.0553355817E-04,                 NaN,                  NaN
    8.2467214700E-02,   -8.3784006616E-02,   -8.1946015129E-04,                 NaN,                  NaN
    1.2931402100E-01,   -1.8368601213E-01,   -4.3095256587E-03,                 NaN,                  NaN
    1.8726013500E-01,   -3.3054923680E-01,   -1.5758815621E-02,                 NaN,                  NaN
    2.5336844900E-01,   -5.0150830066E-01,   -4.2174093267E-02,                 NaN,                  NaN
    3.2458724700E-01,   -6.6916824144E-01,   -8.8589307661E-02,                 NaN,                  NaN
    3.9859525200E-01,   -8.2117588923E-01,   -1.5669776677E-01,                 NaN,                  NaN
    4.7395876000E-01,   -9.6131384140E-01,   -2.4715752582E-01,                 NaN,                  NaN
    5.4991817200E-01,   -1.1002690493E+00,   -3.6186686048E-01,                 NaN,                  NaN
    6.2611694100E-01,   -1.2473783759E+00,   -5.0387191471E-01,                 NaN,                  NaN
    7.0240404100E-01,   -1.4074878611E+00,   -6.7580190003E-01,                 NaN,                  NaN
    7.7872117300E-01,   -1.5807665104E+00,   -8.7802682392E-01,                 NaN,                  NaN
    8.5504772300E-01,   -1.7634756746E+00,   -1.1071305420E+00,                 NaN,                  NaN
    9.3137699900E-01,   -1.9479727962E+00,   -1.3543149917E+00,                 NaN,                  NaN
    1.0077070000E+00,   -2.1215722980E+00,   -1.6033472067E+00,                 NaN,                  NaN
    1.0840371900E+00,   -2.2650724986E+00,   -1.8285615107E+00,                 NaN,                  NaN
    1.1603674100E+00,   -2.3562570825E+00,   -1.9978564019E+00,                 NaN,                  NaN
    1.2366976500E+00,   -2.3813436227E+00,   -2.0850045212E+00,                 NaN,                  NaN
    1.3130278800E+00,   -2.3350896462E+00,   -2.0742057273E+00,                 NaN,                  NaN
    1.3893581200E+00,   -2.2104030970E+00,   -1.9541042882E+00,                 NaN,                  NaN
    1.4656883500E+00,   -2.0040112723E+00,   -1.7251995584E+00,                 NaN,                  NaN
    1.5420185900E+00,   -1.7162895221E+00,   -1.4017768527E+00,                 NaN,                  NaN
    1.6183488200E+00,   -1.3517058673E+00,   -1.0133380284E+00,                 NaN,                  NaN
    1.6946790600E+00,   -9.1766747018E-01,   -6.0350117382E-01,                 NaN,                  NaN
    1.7710092900E+00,   -4.2533192483E-01,   -2.2911249884E-01,                 NaN,                  NaN
    1.8473395300E+00,    1.1051387471E-01,    4.3181538693E-02,                 NaN,                  NaN
    1.9236697600E+00,    6.8497574848E-01,    1.4510891637E-01,                 NaN,                  NaN
    2.0000000000E+00,    1.3114501351E+00,    0.0000000000E+00,                 NaN,                  NaN
                 NaN,   -2.3693516664E+00,   -1.6579113280E+00,                 NaN,                  NaN
