                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    1.7650477403E-05,    0.0000000000E+00,    7.8542745888E-01,                  NaN
    2.4838727300E-04,    4.8864663564E-06,    1.1525957659E-26,    7.8542745888E-01,                  NaN
    7.4516181800E-04,   -7.3007084551E-06,   -1.2752793968E-23,    7.8542745888E-01,                  NaN
    1.7310091300E-03,    3.1717249316E-07,    1.2334853111E-22,    7.8542745888E-01,                  NaN
    3.6429743000E-03,    1.0862140525E-06,    2.2969378176E-20,    7.8542745888E-01,                  NaN
    7.2160835800E-03,    5.0588086609E-07,    8.5191753197E-19,    7.8542745888E-01,                  NaN
    1.3571933200E-02,   -4.5085433520E-07,   -2.5169757942E-17,    7.8542745888E-01,                  NaN
    2.4228365700E-02,    2.1580103016E-06,    9.3474528632E-15,    7.8542745888E-01,                  NaN
    4.0956650500E-02,   -2.1050096457E-05,   -1.5001311477E-12,    7.8542745888E-01,                  NaN
    6.5464310100E-02,   -2.0599525862E-05,   -2.2540714457E-11,    7.8542745888E-01,                  NaN
    9.8987833900E-02,   -9.4987508402E-05,   -1.3014387228E-09,    7.8542745888E-01,                  NaN
    1.4196710200E-01,   -8.1975698567E-04,   -8.8193309418E-08,    7.8542745888E-01,                  NaN
    1.9395531400E-01,   -4.5153319880E-03,   -2.6677143242E-06,    7.8542745888E-01,                  NaN
    2.5379257100E-01,   -1.7711043072E-02,   -3.9629418753E-05,    7.8542745888E-01,                  NaN
    3.1993663000E-01,   -4.5490439542E-02,   -2.5628399617E-04,    7.8542745888E-01,                  NaN
    3.9079786300E-01,   -4.9122969457E-02,   -3.7760856184E-04,    7.8542745888E-01,                  NaN
    4.6497332000E-01,    1.1033537935E-01,   -4.8050956207E-04,    7.8542745888E-01,                  NaN
    5.4135395600E-01,    6.2396695770E-01,   -3.7031076029E-02,    7.8542745888E-01,                  NaN
    6.1913355100E-01,    1.4438576397E+00,   -2.5992073811E-01,    7.8542745888E-01,                  NaN
    6.9776380400E-01,    1.8868158429E+00,   -6.3839725567E-01,    7.8542745888E-01,                  NaN
    7.7689176400E-01,    6.6944831239E-01,   -2.8783874827E-01,    7.8542745888E-01,                  NaN
    8.5630068000E-01,   -2.8857899176E+00,    5.6355878955E-01,    7.8542745888E-01,                  NaN
    9.3586289100E-01,   -6.9310843954E+00,   -2.1690225064E+00,    7.8542745888E-01,                  NaN
    1.0155060400E+00,   -7.6619817995E+00,   -7.2323923625E+00,    7.8542745888E-01,                  NaN
    1.0951905700E+00,   -2.3526603236E+00,   -3.9553787032E+00,    7.8542745888E-01,                  NaN
    1.1748955900E+00,    4.9725607333E+00,    5.3199303893E+00,    7.8542745888E-01,                  NaN
    1.2546104500E+00,    7.2221598859E+00,    5.6615859096E+00,    7.8542745888E-01,                  NaN
    1.3343298900E+00,    6.9516632784E+00,   -5.2089526846E-01,    7.8542745888E-01,                  NaN
    1.4140513800E+00,    8.2141778609E+00,   -8.1326851903E+00,    7.8542745888E-01,                  NaN
    1.4937737800E+00,    6.6536521981E+00,   -1.1441947913E+01,    7.8542745888E-01,                  NaN
    1.5734965600E+00,   -1.9732932844E-01,   -1.7023054826E+00,    7.8542745888E-01,                  NaN
    1.6532195000E+00,   -5.2236615679E+00,    7.3236678274E+00,    7.8542745888E-01,                  NaN
    1.7329425000E+00,   -7.0504602655E+00,    8.5449880394E+00,    7.8542745888E-01,                  NaN
    1.8126655200E+00,   -7.3808896323E+00,    2.2750779671E+00,    7.8542745888E-01,                  NaN
    1.8923885500E+00,   -8.5821263338E+00,   -5.6699515428E+00,    7.8542745888E-01,                  NaN
    1.9721115900E+00,   -7.6920225279E+00,   -1.2867140981E+01,    7.8542745888E-01,                  NaN
    2.0518346200E+00,   -3.2238729099E+00,   -7.4382198751E+00,    7.8542745888E-01,                  NaN
    2.1315576600E+00,    3.5098587480E+00,    5.1794491050E+00,    7.8542745888E-01,                  NaN
    2.2112806900E+00,    7.4420103705E+00,    1.0421641464E+01,    7.8542745888E-01,                  NaN
    2.2910037300E+00,    6.4445372657E+00,    6.3095035838E+00,    7.8542745888E-01,                  NaN
    2.3707267700E+00,    6.9659120202E+00,   -1.0824846911E+00,    7.8542745888E-01,                  NaN
    2.4504498000E+00,    1.1987137358E+01,   -1.4794810298E+01,    7.8542745888E-01,                  NaN
    2.5301728400E+00,    6.2058030868E+00,   -1.1188117139E+01,    7.8542745888E-01,                  NaN
    2.6098958800E+00,   -3.8694399494E+00,    4.8195367025E+00,    7.8542745888E-01,                  NaN
    2.6896189100E+00,   -4.8983052258E+00,    6.7076318907E+00,    7.8542745888E-01,                  NaN
    2.7693419500E+00,   -4.1587108366E+00,    7.1643600829E+00,    7.8542745888E-01,                  NaN
    2.8490649900E+00,   -7.8626062189E+00,    2.9226662870E+00,    7.8542745888E-01,                  NaN
    2.9287880200E+00,   -1.0581382570E+01,   -6.4814076732E+00,    7.8542745888E-01,                  NaN
    3.0085110600E+00,   -7.8470087127E+00,   -1.2639509632E+01,    7.8542745888E-01,                  NaN
    3.0882341000E+00,   -2.9163131219E+00,   -6.7263160718E+00,    7.8542745888E-01,                  NaN
    3.1679571300E+00,    3.8830735370E+00,    6.5527977062E+00,    7.8542745888E-01,                  NaN
    3.2476801700E+00,    5.6711864454E+00,    8.6722653845E+00,    7.8542745888E-01,                  NaN
    3.3274032100E+00,    5.7870992386E+00,    6.0684570327E+00,    7.8542745888E-01,                  NaN
    3.4071262400E+00,    7.6315964086E+00,   -3.3971288111E-01,    7.8542745888E-01,                  NaN
    3.4868492800E+00,    1.2238140197E+01,   -1.3299979981E+01,    7.8542745888E-01,                  NaN
    3.5665723100E+00,    7.0312931991E+00,   -1.2070261731E+01,    7.8542745888E-01,                  NaN
    3.6462953500E+00,   -3.6414287087E+00,    4.8139493083E+00,    7.8542745888E-01,                  NaN
    3.7260183900E+00,   -5.1109505887E+00,    7.0133179838E+00,    7.8542745888E-01,                  NaN
    3.8057414200E+00,   -3.6373209345E+00,    6.0460662666E+00,    7.8542745888E-01,                  NaN
    3.8854644600E+00,   -5.9668508630E+00,    3.3066573767E+00,    7.8542745888E-01,                  NaN
