                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    1.0034525237E-05,    0.0000000000E+00,                 NaN,                  NaN
    6.2500000000E-02,    1.3037769875E-01,   -9.5789873804E-03,                 NaN,                  NaN
    1.2500000000E-01,    4.3321838668E-01,   -8.3667202957E-02,                 NaN,                  NaN
    1.8750000000E-01,    8.4653850297E-01,   -2.2933431568E-01,                 NaN,                  NaN
    2.5000000000E-01,    1.3508405978E+00,   -4.1620967382E-01,                 NaN,                  NaN
    3.1250000000E-01,    1.9320290890E+00,   -6.4962144794E-01,                 NaN,                  NaN
    3.7500000000E-01,    2.5356413742E+00,   -9.2094820585E-01,                 NaN,                  NaN
    4.3750000000E-01,    3.0652356903E+00,   -1.1517937277E+00,                 NaN,                  NaN
    5.0000000000E-01,    3.4017668722E+00,   -1.2351370934E+00,                 NaN,                  NaN
    5.6250000000E-01,    3.4502334175E+00,   -1.1110120453E+00,                 NaN,                  NaN
    6.2500000000E-01,    3.2017721105E+00,   -7.9221655793E-01,                 NaN,                  NaN
    6.8750000000E-01,    2.7515670726E+00,   -3.3849363315E-01,                 NaN,                  NaN
    7.5000000000E-01,    2.2473552241E+00,    1.6817509836E-01,                 NaN,                  NaN
    8.1250000000E-01,    1.8097459197E+00,    6.2813870778E-01,                 NaN,                  NaN
    8.7500000000E-01,    1.4839499902E+00,    9.3033617101E-01,                 NaN,                  NaN
    9.3750000000E-01,    1.2556784485E+00,    9.9439693711E-01,                 NaN,                  NaN
    1.0000000000E+00,    1.0932104116E+00,    8.1990780873E-01,                 NaN,                  NaN
    1.0625000000E+00,    9.6061095113E-01,    4.6716741982E-01,                 NaN,                  NaN
    1.1250000000E+00,    8.1004390125E-01,   -1.7054383313E-02,                 NaN,                  NaN
    1.1875000000E+00,    5.6941029372E-01,   -6.8427399546E-01,                 NaN,                  NaN
    1.2500000000E+00,    1.3516104917E-01,   -1.6783721569E+00,                 NaN,                  NaN
    1.3125000000E+00,   -5.7670877928E-01,   -3.0115724214E+00,                 NaN,                  NaN
    1.3750000000E+00,   -1.5390131939E+00,   -4.4203287766E+00,                 NaN,                  NaN
    1.4375000000E+00,   -2.5770867519E+00,   -5.4771904196E+00,                 NaN,                  NaN
    1.5000000000E+00,   -3.4269251516E+00,   -5.8143276653E+00,                 NaN,                  NaN
    1.5625000000E+00,   -3.8411374368E+00,   -5.3038996000E+00,                 NaN,                  NaN
    1.6250000000E+00,   -3.6976544168E+00,   -4.0987838600E+00,                 NaN,                  NaN
    1.6875000000E+00,   -3.0258803803E+00,   -2.5569943453E+00,                 NaN,                  NaN
    1.7500000000E+00,   -1.9774165917E+00,   -1.1135797138E+00,                 NaN,                  NaN
    1.8125000000E+00,   -7.6669578232E-01,   -1.1203533229E-01,                 NaN,                  NaN
    1.8750000000E+00,    3.9005738584E-01,    3.2342303426E-01,                 NaN,                  NaN
    1.9375000000E+00,    1.3130250120E+00,    2.9147370156E-01,                 NaN,                  NaN
    2.0000000000E+00,    1.8923261922E+00,    0.0000000000E+00,                 NaN,                  NaN
                 NaN,    9.1585694153E-01,   -2.2858163766E+00,                 NaN,                  NaN
