                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -2.4587605276E-07,    0.0000000000E+00,                 NaN,                  NaN
    3.1250000000E-02,    3.6062845455E-02,   -7.9305764416E-04,                 NaN,                  NaN
    6.2500000000E-02,    1.2984265073E-01,   -9.5845915752E-03,                 NaN,                  NaN
    9.3750000000E-02,    2.6635640415E-01,   -3.6087044829E-02,                 NaN,                  NaN
    1.2500000000E-01,    4.3424663919E-01,   -8.3679876383E-02,                 NaN,                  NaN
    1.5625000000E-01,    6.2761841384E-01,   -1.4889034442E-01,                 NaN,                  NaN
    1.8750000000E-01,    8.4482043680E-01,   -2.2605943761E-01,                 NaN,                  NaN
    2.1875000000E-01,    1.0857851298E+00,   -3.1226830875E-01,                 NaN,                  NaN
    2.5000000000E-01,    1.3490181340E+00,   -4.0891141665E-01,                 NaN,                  NaN
    2.8125000000E-01,    1.6302046762E+00,   -5.1934276722E-01,                 NaN,                  NaN
    3.1250000000E-01,    1.9232633134E+00,   -6.4505994915E-01,                 NaN,                  NaN
    3.4375000000E-01,    2.2214943758E+00,   -7.8276194515E-01,                 NaN,                  NaN
    3.7500000000E-01,    2.5166848417E+00,   -9.2319134280E-01,                 NaN,                  NaN
    4.0625000000E-01,    2.7974014760E+00,   -1.0524537068E+00,                 NaN,                  NaN
    4.3750000000E-01,    3.0486217805E+00,   -1.1553509716E+00,                 NaN,                  NaN
    4.6875000000E-01,    3.2533347497E+00,   -1.2188409904E+00,                 NaN,                  NaN
    5.0000000000E-01,    3.3954442132E+00,   -1.2341421831E+00,                 NaN,                  NaN
    5.3125000000E-01,    3.4628540427E+00,   -1.1971993643E+00,                 NaN,                  NaN
    5.6250000000E-01,    3.4499613834E+00,   -1.1081862683E+00,                 NaN,                  NaN
    5.9375000000E-01,    3.3590634718E+00,   -9.7077020382E-01,                 NaN,                  NaN
    6.2500000000E-01,    3.2002009123E+00,   -7.9126264670E-01,                 NaN,                  NaN
    6.5625000000E-01,    2.9894573271E+00,   -5.7780575588E-01,                 NaN,                  NaN
    6.8750000000E-01,    2.7462752022E+00,   -3.3987370669E-01,                 NaN,                  NaN
    7.1875000000E-01,    2.4904999508E+00,   -8.8082019717E-02,                 NaN,                  NaN
    7.5000000000E-01,    2.2397928764E+00,    1.6567112716E-01,                 NaN,                  NaN
    7.8125000000E-01,    2.0076566224E+00,    4.0807980179E-01,                 NaN,                  NaN
    8.1250000000E-01,    1.8022330238E+00,    6.2487477245E-01,                 NaN,                  NaN
    8.4375000000E-01,    1.6262526088E+00,    8.0188328542E-01,                 NaN,                  NaN
    8.7500000000E-01,    1.4782940253E+00,    9.2677154508E-01,                 NaN,                  NaN
    9.0625000000E-01,    1.3548295372E+00,    9.9112342328E-01,                 NaN,                  NaN
    9.3750000000E-01,    1.2518708303E+00,    9.9194177693E-01,                 NaN,                  NaN
    9.6875000000E-01,    1.1654645617E+00,    9.3198417382E-01,                 NaN,                  NaN
    1.0000000000E+00,    1.0913925498E+00,    8.1854441238E-01,                 NaN,                  NaN
    1.0312500000E+00,    1.0247966350E+00,    6.6104202882E-01,                 NaN,                  NaN
    1.0625000000E+00,    9.6009660185E-01,    4.6828124795E-01,                 NaN,                  NaN
    1.0937500000E+00,    8.9101227217E-01,    2.4554054772E-01,                 NaN,                  NaN
    1.1250000000E+00,    8.1013905563E-01,   -8.6393049796E-03,                 NaN,                  NaN
    1.1562500000E+00,    7.0785163897E-01,   -3.0520159771E-01,                 NaN,                  NaN
    1.1875000000E+00,    5.7168894524E-01,   -6.6455257052E-01,                 NaN,                  NaN
    1.2187500000E+00,    3.8687023542E-01,   -1.1105910567E+00,                 NaN,                  NaN
    1.2500000000E+00,    1.3940478002E-01,   -1.6570318673E+00,                 NaN,                  NaN
    1.2812500000E+00,   -1.7925044599E-01,   -2.2954852005E+00,                 NaN,                  NaN
    1.3125000000E+00,   -5.6934835355E-01,   -2.9962094983E+00,                 NaN,                  NaN
    1.3437500000E+00,   -1.0220715406E+00,   -3.7145759974E+00,                 NaN,                  NaN
    1.3750000000E+00,   -1.5197159504E+00,   -4.3963231007E+00,                 NaN,                  NaN
    1.4062500000E+00,   -2.0359150231E+00,   -4.9838527214E+00,                 NaN,                  NaN
    1.4375000000E+00,   -2.5379151825E+00,   -5.4253529235E+00,                 NaN,                  NaN
    1.4687500000E+00,   -2.9911396923E+00,   -5.6826097830E+00,                 NaN,                  NaN
    1.5000000000E+00,   -3.3633724072E+00,   -5.7348378943E+00,                 NaN,                  NaN
    1.5312500000E+00,   -3.6282751838E+00,   -5.5788433540E+00,                 NaN,                  NaN
    1.5625000000E+00,   -3.7679727230E+00,   -5.2280265855E+00,                 NaN,                  NaN
    1.5937500000E+00,   -3.7744538338E+00,   -4.7114915354E+00,                 NaN,                  NaN
    1.6250000000E+00,   -3.6490492306E+00,   -4.0698977122E+00,                 NaN,                  NaN
    1.6562500000E+00,   -3.4002063414E+00,   -3.3500331468E+00,                 NaN,                  NaN
    1.6875000000E+00,   -3.0413233128E+00,   -2.6013836811E+00,                 NaN,                  NaN
    1.7187500000E+00,   -2.5900388984E+00,   -1.8728104536E+00,                 NaN,                  NaN
    1.7500000000E+00,   -2.0665741353E+00,   -1.2082142257E+00,                 NaN,                  NaN
    1.7812500000E+00,   -1.4941840991E+00,   -6.4395401576E-01,                 NaN,                  NaN
    1.8125000000E+00,   -8.9990152577E-01,   -2.0587681514E-01,                 NaN,                  NaN
    1.8437500000E+00,   -3.1163673353E-01,    9.4464826042E-02,                 NaN,                  NaN
    1.8750000000E+00,    2.4437979745E-01,    2.6060939311E-01,                 NaN,                  NaN
    1.9062500000E+00,    7.4539582353E-01,    3.0887262364E-01,                 NaN,                  NaN
    1.9375000000E+00,    1.1743233647E+00,    2.6386418099E-01,                 NaN,                  NaN
    1.9687500000E+00,    1.5202854769E+00,    1.5269330839E-01,                 NaN,                  NaN
    2.0000000000E+00,    1.7755822872E+00,    0.0000000000E+00,                 NaN,                  NaN
                 NaN,    8.9002318192E-01,   -2.2858217469E+00,                 NaN,                  NaN
