                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    1.0034525237E-05,    0.0000000000E+00,                 NaN,                  NaN
    4.9647741100E-05,    1.0134545337E-05,   -1.5812214899E-13,                 NaN,                  NaN
    1.4894322300E-04,    1.1036770665E-05,   -2.0160045446E-12,                 NaN,                  NaN
    3.4552828700E-04,    1.5344011875E-05,   -2.4751087647E-11,                 NaN,                  NaN
    7.2328819900E-04,    3.2435913132E-05,   -3.4567894537E-10,                 NaN,                  NaN
    1.4154227400E-03,    9.3615317397E-05,   -4.5408717956E-09,                 NaN,                  NaN
    2.6068785800E-03,    2.8927250645E-04,   -4.9887488788E-08,                 NaN,                  NaN
    4.5136523700E-03,    8.3796032313E-04,   -4.3549340355E-07,                 NaN,                  NaN
    7.3350145500E-03,    2.1701668752E-03,   -2.9520522428E-06,                 NaN,                  NaN
    1.1194297900E-02,    4.9668401704E-03,   -1.5481354861E-05,                 NaN,                  NaN
    1.6098938800E-02,    1.0078121401E-02,   -6.3532174283E-05,                 NaN,                  NaN
    2.1942636500E-02,    1.8327019418E-02,   -2.0870268992E-04,                 NaN,                  NaN
    2.8545562700E-02,    3.0305731730E-02,   -5.6501208713E-04,                 NaN,                  NaN
    3.5707338400E-02,    4.6279723775E-02,   -1.3001840631E-03,                 NaN,                  NaN
    4.3248190600E-02,    6.6220607344E-02,   -2.6184184847E-03,                 NaN,                  NaN
    5.1028676300E-02,    8.9908450884E-02,   -4.7338760487E-03,                 NaN,                  NaN
    5.8951666600E-02,    1.1703590435E-01,   -7.8466849573E-03,                 NaN,                  NaN
    6.6954950300E-02,    1.4727980977E-01,   -1.2127154149E-02,                 NaN,                  NaN
    7.5001316500E-02,    1.8033933962E-01,   -1.7707749494E-02,                 NaN,                  NaN
    8.3069770300E-02,    2.1595050091E-01,   -2.4680215920E-02,                 NaN,                  NaN
    9.1149066600E-02,    2.5388760332E-01,   -3.3095475908E-02,                 NaN,                  NaN
    9.9233465300E-02,    2.9396364820E-01,   -4.2965848564E-02,                 NaN,                  NaN
    1.0732016700E-01,    3.3601777496E-01,   -5.4267219785E-02,                 NaN,                  NaN
    1.1540786800E-01,    3.7993108729E-01,   -6.6946064993E-02,                 NaN,                  NaN
    1.2349598300E-01,    4.2560157799E-01,   -8.0921760015E-02,                 NaN,                  NaN
    1.3158426400E-01,    4.7295041652E-01,   -9.6096603577E-02,                 NaN,                  NaN
    1.3967260800E-01,    5.2193312689E-01,   -1.1236096770E-01,                 NaN,                  NaN
    1.4776097600E-01,    5.7252315215E-01,   -1.2960161133E-01,                 NaN,                  NaN
    1.5584935200E-01,    6.2470123959E-01,   -1.4771211719E-01,                 NaN,                  NaN
    1.6393773000E-01,    6.7847899995E-01,   -1.6659616306E-01,                 NaN,                  NaN
    1.7202611000E-01,    7.3389376771E-01,   -1.8617807016E-01,                 NaN,                  NaN
    1.8011449000E-01,    7.9096831728E-01,   -2.0640851452E-01,                 NaN,                  NaN
    1.8820287000E-01,    8.4972535451E-01,   -2.2726195445E-01,                 NaN,                  NaN
    1.9629125000E-01,    9.1018043151E-01,   -2.4872924939E-01,                 NaN,                  NaN
    2.0437963000E-01,    9.7230204239E-01,   -2.7080881791E-01,                 NaN,                  NaN
    2.1246801000E-01,    1.0360215591E+00,   -2.9351242902E-01,                 NaN,                  NaN
    2.2055639000E-01,    1.1012671101E+00,   -3.1687766232E-01,                 NaN,                  NaN
    2.2864477000E-01,    1.1679645577E+00,   -3.4095943272E-01,                 NaN,                  NaN
    2.3673315000E-01,    1.2360215856E+00,   -3.6581317143E-01,                 NaN,                  NaN
    2.4482153000E-01,    1.3053302161E+00,   -3.9149577072E-01,                 NaN,                  NaN
    2.5290991000E-01,    1.3757816701E+00,   -4.1807259740E-01,                 NaN,                  NaN
    2.6099829000E-01,    1.4472767615E+00,   -4.4561139966E-01,                 NaN,                  NaN
    2.6908667000E-01,    1.5197293659E+00,   -4.7416879463E-01,                 NaN,                  NaN
    2.7717505000E-01,    1.5930625589E+00,   -5.0378075842E-01,                 NaN,                  NaN
    2.8526343000E-01,    1.6672000168E+00,   -5.3445855059E-01,                 NaN,                  NaN
    2.9335181000E-01,    1.7420593283E+00,   -5.6618790735E-01,                 NaN,                  NaN
    3.0144019100E-01,    1.8175516502E+00,   -5.9893047137E-01,                 NaN,                  NaN
    3.0952857100E-01,    1.8935865738E+00,   -6.3262572454E-01,                 NaN,                  NaN
    3.1761695100E-01,    1.9700731558E+00,   -6.6718908893E-01,                 NaN,                  NaN
    3.2570533100E-01,    2.0469122692E+00,   -7.0250694815E-01,                 NaN,                  NaN
    3.3379371100E-01,    2.1239842879E+00,   -7.3843178703E-01,                 NaN,                  NaN
    3.4188209100E-01,    2.2011434043E+00,   -7.7478348931E-01,                 NaN,                  NaN
    3.4997047100E-01,    2.2782198599E+00,   -8.1135547586E-01,                 NaN,                  NaN
    3.5805885100E-01,    2.3550259284E+00,   -8.4792150801E-01,                 NaN,                  NaN
    3.6614723100E-01,    2.4313623454E+00,   -8.8424243492E-01,                 NaN,                  NaN
    3.7423561100E-01,    2.5070183001E+00,   -9.2006894337E-01,                 NaN,                  NaN
    3.8232399100E-01,    2.5817691592E+00,   -9.5514564998E-01,                 NaN,                  NaN
    3.9041237100E-01,    2.6553721651E+00,   -9.8921288036E-01,                 NaN,                  NaN
    3.9850075100E-01,    2.7275685335E+00,   -1.0220125076E+00,                 NaN,                  NaN
    4.0658913100E-01,    2.7980845210E+00,   -1.0532889900E+00,                 NaN,                  NaN
    4.1467751100E-01,    2.8666335181E+00,   -1.0827918221E+00,                 NaN,                  NaN
    4.2276589100E-01,    2.9329189191E+00,   -1.1102795956E+00,                 NaN,                  NaN
    4.3085427100E-01,    2.9966342699E+00,   -1.1355187208E+00,                 NaN,                  NaN
    4.3894265100E-01,    3.0574669155E+00,   -1.1582848214E+00,                 NaN,                  NaN
    4.4703103100E-01,    3.1151045489E+00,   -1.1783686318E+00,                 NaN,                  NaN
    4.5511941100E-01,    3.1692390435E+00,   -1.1955791606E+00,                 NaN,                  NaN
    4.6320779100E-01,    3.2195773521E+00,   -1.2097546155E+00,                 NaN,                  NaN
    4.7129617100E-01,    3.2658405892E+00,   -1.2207542175E+00,                 NaN,                  NaN
    4.7938455200E-01,    3.3077734147E+00,   -1.2284643155E+00,                 NaN,                  NaN
    4.8747293200E-01,    3.3451395733E+00,   -1.2327858992E+00,                 NaN,                  NaN
    4.9556131200E-01,    3.3777268758E+00,   -1.2336421492E+00,                 NaN,                  NaN
    5.0364969200E-01,    3.4053423051E+00,   -1.2309706790E+00,                 NaN,                  NaN
    5.1173807200E-01,    3.4278245578E+00,   -1.2247420583E+00,                 NaN,                  NaN
    5.1982645200E-01,    3.4450570330E+00,   -1.2149734506E+00,                 NaN,                  NaN
    5.2791483200E-01,    3.4569627943E+00,   -1.2017084669E+00,                 NaN,                  NaN
    5.3600321200E-01,    3.4634975270E+00,   -1.1849961036E+00,                 NaN,                  NaN
    5.4409159200E-01,    3.4646533434E+00,   -1.1648975892E+00,                 NaN,                  NaN
    5.5217997200E-01,    3.4604239342E+00,   -1.1414232140E+00,                 NaN,                  NaN
    5.6026835200E-01,    3.4508341736E+00,   -1.1145954796E+00,                 NaN,                  NaN
    5.6835673200E-01,    3.4359566416E+00,   -1.0844823080E+00,                 NaN,                  NaN
    5.7644511200E-01,    3.4159045533E+00,   -1.0511791369E+00,                 NaN,                  NaN
    5.8453349200E-01,    3.3908406957E+00,   -1.0148201677E+00,                 NaN,                  NaN
    5.9262187200E-01,    3.3609601677E+00,   -9.7553602917E-01,                 NaN,                  NaN
    6.0071025200E-01,    3.3264864488E+00,   -9.3345083015E-01,                 NaN,                  NaN
    6.0879863200E-01,    3.2876534176E+00,   -8.8865607186E-01,                 NaN,                  NaN
    6.1688701200E-01,    3.2447084880E+00,   -8.4123087564E-01,                 NaN,                  NaN
    6.2497539200E-01,    3.1979311888E+00,   -7.9129239719E-01,                 NaN,                  NaN
    6.3306377200E-01,    3.1476257063E+00,   -7.3898708626E-01,                 NaN,                  NaN
    6.4115215200E-01,    3.0941325724E+00,   -6.8451842996E-01,                 NaN,                  NaN
    6.4924053200E-01,    3.0378154365E+00,   -6.2811825223E-01,                 NaN,                  NaN
    6.5732891200E-01,    2.9790434886E+00,   -5.7000643555E-01,                 NaN,                  NaN
    6.6541729300E-01,    2.9181748793E+00,   -5.1035290583E-01,                 NaN,                  NaN
    6.7350567300E-01,    2.8555431308E+00,   -4.4925567487E-01,                 NaN,                  NaN
    6.8159405300E-01,    2.7914838209E+00,   -3.8682830685E-01,                 NaN,                  NaN
    6.8968243300E-01,    2.7263355696E+00,   -3.2321736608E-01,                 NaN,                  NaN
    6.9777081300E-01,    2.6604550418E+00,   -2.5865317370E-01,                 NaN,                  NaN
    7.0585919300E-01,    2.5942082605E+00,   -1.9343940322E-01,                 NaN,                  NaN
    7.1394757300E-01,    2.5279287928E+00,   -1.2784126089E-01,                 NaN,                  NaN
    7.2203595300E-01,    2.4619237842E+00,   -6.2115271028E-02,                 NaN,                  NaN
    7.3012433300E-01,    2.3964802644E+00,    3.4562366338E-03,                 NaN,                  NaN
    7.3821271300E-01,    2.3318336831E+00,    6.8668867527E-02,                 NaN,                  NaN
    7.4630109300E-01,    2.2681679262E+00,    1.3341209503E-01,                 NaN,                  NaN
    7.5438947300E-01,    2.2056406709E+00,    1.9760119975E-01,                 NaN,                  NaN
    7.6247785300E-01,    2.1444066408E+00,    2.6110610428E-01,                 NaN,                  NaN
    7.7056623300E-01,    2.0846223356E+00,    3.2372726994E-01,                 NaN,                  NaN
    7.7865461300E-01,    2.0264413271E+00,    3.8519113695E-01,                 NaN,                  NaN
    7.8674299300E-01,    1.9700008485E+00,    4.4518292091E-01,                 NaN,                  NaN
    7.9483137300E-01,    1.9154075184E+00,    5.0338609575E-01,                 NaN,                  NaN
    8.0291975300E-01,    1.8627326855E+00,    5.5949159480E-01,                 NaN,                  NaN
    8.1100813300E-01,    1.8120108619E+00,    6.1322951220E-01,                 NaN,                  NaN
    8.1909651300E-01,    1.7632524221E+00,    6.6435438111E-01,                 NaN,                  NaN
    8.2718489300E-01,    1.7164585113E+00,    7.1261277286E-01,                 NaN,                  NaN
    8.3527327300E-01,    1.6716271181E+00,    7.5774019854E-01,                 NaN,                  NaN
    8.4336165400E-01,    1.6287518180E+00,    7.9947640324E-01,                 NaN,                  NaN
    8.5145003400E-01,    1.5878110155E+00,    8.3760150319E-01,                 NaN,                  NaN
    8.5953841400E-01,    1.5487585607E+00,    8.7196573918E-01,                 NaN,                  NaN
    8.6762679400E-01,    1.5115258786E+00,    9.0246663847E-01,                 NaN,                  NaN
    8.7571517400E-01,    1.4760309393E+00,    9.2899666262E-01,                 NaN,                  NaN
    8.8380355400E-01,    1.4421844241E+00,    9.5144559569E-01,                 NaN,                  NaN
    8.9189193400E-01,    1.4098918989E+00,    9.6972689273E-01,                 NaN,                  NaN
    8.9998031400E-01,    1.3790603820E+00,    9.8377321516E-01,                 NaN,                  NaN
    9.0806869400E-01,    1.3496085518E+00,    9.9351792824E-01,                 NaN,                  NaN
    9.1615707400E-01,    1.3214690350E+00,    9.9890832327E-01,                 NaN,                  NaN
    9.2424545400E-01,    1.2945834403E+00,    9.9994799528E-01,                 NaN,                  NaN
    9.3233383400E-01,    1.2688972738E+00,    9.9671041648E-01,                 NaN,                  NaN
    9.4042221400E-01,    1.2443571666E+00,    9.8930432288E-01,                 NaN,                  NaN
    9.4851059400E-01,    1.2209086983E+00,    9.7785628670E-01,                 NaN,                  NaN
    9.5659897400E-01,    1.1984922716E+00,    9.6251480108E-01,                 NaN,                  NaN
    9.6468735400E-01,    1.1770385975E+00,    9.4343190265E-01,                 NaN,                  NaN
    9.7277573400E-01,    1.1564691819E+00,    9.2073842541E-01,                 NaN,                  NaN
    9.8086411400E-01,    1.1366982823E+00,    8.9454890271E-01,                 NaN,                  NaN
    9.8895249400E-01,    1.1176348039E+00,    8.6498702140E-01,                 NaN,                  NaN
    9.9704087400E-01,    1.0991890229E+00,    8.3220121232E-01,                 NaN,                  NaN
    1.0051292500E+00,    1.0812726325E+00,    7.9635576485E-01,                 NaN,                  NaN
    1.0132176300E+00,    1.0637961541E+00,    7.5762057372E-01,                 NaN,                  NaN
